,Unnamed: 0,path,plot_center_x,plot_center_y,tree_density,average_height,year,site,geometry,nlcd
51,51,/orange/idtrees-collab/draped/2019_SCBI_3_746000_4303000_image.shp,746704.8520660492,4303692.659446,26,19.854600111521204,2019,SCBI,POINT (746704.8520660492 4303692.659446),41
52,52,/orange/idtrees-collab/draped/2019_SCBI_3_746000_4307000_image.shp,746994.551770258,4307008.129018702,0,,2019,SCBI,POINT (746994.551770258 4307008.129018702),21
53,53,/orange/idtrees-collab/draped/2019_SCBI_3_745000_4310000_image.shp,745717.3284261724,4310067.132516143,25,13.056956118774414,2019,SCBI,POINT (745717.3284261724 4310067.132516143),41
54,54,/orange/idtrees-collab/draped/2019_SCBI_3_748000_4305000_image.shp,748227.3885049883,4305590.20303901,33,23.72822422865665,2019,SCBI,POINT (748227.3885049883 4305590.20303901),41
55,55,/orange/idtrees-collab/draped/2019_SCBI_3_745000_4311000_image.shp,745609.5863064905,4311966.529457383,32,14.68212200924754,2019,SCBI,POINT (745609.5863064905 4311966.529457383),43
56,56,/orange/idtrees-collab/draped/2019_SCBI_3_745000_4303000_image.shp,745400.3745014569,4303931.988663224,15,22.12451334317525,2019,SCBI,POINT (745400.3745014569 4303931.988663224),41
57,57,/orange/idtrees-collab/draped/2019_SCBI_3_747000_4310000_image.shp,747973.2364088424,4310181.195380524,24,24.639020684560137,2019,SCBI,POINT (747973.2364088424 4310181.195380524),41
58,58,/orange/idtrees-collab/draped/2019_SCBI_3_747000_4306000_image.shp,747351.6110865163,4306648.599440296,10,12.840439970493314,2019,SCBI,POINT (747351.6110865163 4306648.599440296),22
59,59,/orange/idtrees-collab/draped/2019_SCBI_3_749000_4307000_image.shp,749858.6019159837,4307938.541398943,22,13.8152181567929,2019,SCBI,POINT (749858.6019159837 4307938.541398943),41
60,60,/orange/idtrees-collab/draped/2019_SCBI_3_746000_4304000_image.shp,746450.0725541653,4304326.487486062,32,21.531021701097487,2019,SCBI,POINT (746450.0725541653 4304326.487486062),41
61,61,/orange/idtrees-collab/draped/2019_SCBI_3_748000_4305000_image.shp,748726.2926312072,4305270.2500232365,28,16.218925067186355,2019,SCBI,POINT (748726.2926312072 4305270.250023236),41
62,62,/orange/idtrees-collab/draped/2019_SCBI_3_744000_4307000_image.shp,744342.5179167432,4307342.26619804,28,9.796939254147665,2019,SCBI,POINT (744342.5179167432 4307342.26619804),41
63,63,/orange/idtrees-collab/draped/2019_SCBI_3_749000_4308000_image.shp,749499.4339867879,4308354.9202634515,27,27.09544806374443,2019,SCBI,POINT (749499.4339867879 4308354.920263452),41
64,64,/orange/idtrees-collab/draped/2019_SCBI_3_745000_4308000_image.shp,745634.0891850499,4308753.757016809,12,7.400750026901562,2019,SCBI,POINT (745634.0891850499 4308753.757016809),81
65,65,/orange/idtrees-collab/draped/2019_SCBI_3_747000_4302000_image.shp,747585.7949697699,4302372.102986313,30,22.372976710637413,2019,SCBI,POINT (747585.7949697699 4302372.102986313),41
66,66,/orange/idtrees-collab/draped/2019_SCBI_3_751000_4309000_image.shp,751836.1030951559,4309792.742138022,15,14.443700132369996,2019,SCBI,POINT (751836.1030951559 4309792.742138022),21
67,67,/orange/idtrees-collab/draped/2019_SCBI_3_742000_4310000_image.shp,742198.8834562406,4310639.938990903,0,,2019,SCBI,POINT (742198.8834562406 4310639.938990903),21
68,68,/orange/idtrees-collab/draped/2019_SCBI_3_744000_4310000_image.shp,744826.2568967716,4310257.861761272,22,11.905768164938145,2019,SCBI,POINT (744826.2568967716 4310257.861761272),41
69,69,/orange/idtrees-collab/draped/2019_SCBI_3_743000_4309000_image.shp,743793.2889678542,4309830.8649864085,21,10.970904753775823,2019,SCBI,POINT (743793.2889678542 4309830.864986409),43
70,70,/orange/idtrees-collab/draped/2019_SCBI_3_745000_4303000_image.shp,745471.5016527348,4303196.4803267885,15,37.29135978444417,2019,SCBI,POINT (745471.5016527348 4303196.480326788),41
71,71,/orange/idtrees-collab/draped/2019_SCBI_3_751000_4307000_image.shp,751891.3166313891,4307605.612225279,25,27.80379596099853,2019,SCBI,POINT (751891.3166313891 4307605.612225279),41
72,72,/orange/idtrees-collab/draped/2019_SCBI_3_747000_4302000_image.shp,747617.2984588025,4302023.008860298,23,22.73786085709282,2019,SCBI,POINT (747617.2984588025 4302023.008860298),41
73,73,/orange/idtrees-collab/draped/2019_SCBI_3_749000_4302000_image.shp,749216.7105138106,4302639.46744707,25,28.8047120300293,2019,SCBI,POINT (749216.7105138106 4302639.46744707),41
74,74,/orange/idtrees-collab/draped/2019_SCBI_3_747000_4305000_image.shp,747240.2163270948,4305112.925367894,21,29.854623939877467,2019,SCBI,POINT (747240.2163270948 4305112.925367894),41
75,75,/orange/idtrees-collab/draped/2019_SCBI_3_746000_4308000_image.shp,746220.345658364,4308471.486315365,0,,2019,SCBI,POINT (746220.345658364 4308471.486315365),81
76,76,/orange/idtrees-collab/draped/2019_SCBI_3_743000_4304000_image.shp,743808.740726609,4304589.613037181,0,,2019,SCBI,POINT (743808.740726609 4304589.613037181),81
77,77,/orange/idtrees-collab/draped/2019_SCBI_3_750000_4303000_image.shp,750512.9046946141,4303332.33394817,14,14.968428525924685,2019,SCBI,POINT (750512.9046946141 4303332.33394817),41
78,78,/orange/idtrees-collab/draped/2019_SCBI_3_745000_4311000_image.shp,745251.2614926059,4311708.796177835,23,10.230043601782423,2019,SCBI,POINT (745251.2614926059 4311708.796177835),43
79,79,/orange/idtrees-collab/draped/2019_SCBI_3_744000_4311000_image.shp,744100.0508887714,4311148.609708471,0,,2019,SCBI,POINT (744100.0508887714 4311148.609708471),23
80,80,/orange/idtrees-collab/draped/2019_SCBI_3_747000_4311000_image.shp,747989.997476456,4311815.368654622,11,19.58802742437883,2019,SCBI,POINT (747989.997476456 4311815.368654622),41
81,81,/orange/idtrees-collab/draped/2019_SCBI_3_750000_4306000_image.shp,750525.8883218677,4306855.857079363,22,29.1444682823528,2019,SCBI,POINT (750525.8883218677 4306855.857079363),41
82,82,/orange/idtrees-collab/draped/2019_SCBI_3_747000_4306000_image.shp,747933.9682993107,4306695.046385346,16,20.97449998915195,2019,SCBI,POINT (747933.9682993107 4306695.046385346),41
83,83,/orange/idtrees-collab/draped/2019_SCBI_3_744000_4307000_image.shp,744581.3441516245,4307837.96466953,24,22.01605419754982,2019,SCBI,POINT (744581.3441516245 4307837.96466953),41
84,84,/orange/idtrees-collab/draped/2019_SCBI_3_746000_4302000_image.shp,746395.1754811719,4302219.635198167,28,15.862367956468036,2019,SCBI,POINT (746395.1754811719 4302219.635198167),41
85,85,/orange/idtrees-collab/draped/2019_SCBI_3_748000_4304000_image.shp,748724.3609348933,4304368.400125257,20,28.56032494544983,2019,SCBI,POINT (748724.3609348933 4304368.400125257),41
86,86,/orange/idtrees-collab/draped/2019_SCBI_3_750000_4306000_image.shp,750525.9994915598,4306812.287275131,17,23.451535440893736,2019,SCBI,POINT (750525.9994915598 4306812.287275131),41
87,87,/orange/idtrees-collab/draped/2019_SCBI_3_749000_4305000_image.shp,749115.447280918,4305901.404787032,0,,2019,SCBI,POINT (749115.447280918 4305901.404787032),81
88,88,/orange/idtrees-collab/draped/2019_SCBI_3_750000_4309000_image.shp,750942.2699014542,4309628.944463101,4,4.234524941444397,2019,SCBI,POINT (750942.2699014542 4309628.944463101),41
89,89,/orange/idtrees-collab/draped/2019_SCBI_3_750000_4311000_image.shp,750789.8441437674,4311648.902427541,22,15.11944104454734,2019,SCBI,POINT (750789.8441437674 4311648.902427541),43
90,90,/orange/idtrees-collab/draped/2019_SCBI_3_742000_4307000_image.shp,742401.9213406114,4307787.8645271305,20,10.034429946184158,2019,SCBI,POINT (742401.9213406114 4307787.86452713),41
91,91,/orange/idtrees-collab/draped/2019_SCBI_3_745000_4308000_image.shp,745068.9109873001,4308120.391721119,28,14.004582096167974,2019,SCBI,POINT (745068.9109873001 4308120.391721119),41
92,92,/orange/idtrees-collab/draped/2019_SCBI_3_746000_4303000_image.shp,746510.0939518523,4303073.177395321,26,18.86226920898144,2019,SCBI,POINT (746510.0939518523 4303073.177395321),41
93,93,/orange/idtrees-collab/draped/2019_SCBI_3_751000_4302000_image.shp,751868.8752831375,4302702.434928262,3,3.256499982674917,2019,SCBI,POINT (751868.8752831375 4302702.434928262),81
94,94,/orange/idtrees-collab/draped/2019_SCBI_3_742000_4310000_image.shp,742340.3129067495,4310594.38163208,0,,2019,SCBI,POINT (742340.3129067495 4310594.38163208),81
95,95,/orange/idtrees-collab/draped/2019_SCBI_3_744000_4307000_image.shp,744557.860509437,4307221.546624146,33,9.2759908657363,2019,SCBI,POINT (744557.860509437 4307221.546624146),41
96,96,/orange/idtrees-collab/draped/2019_SCBI_3_747000_4307000_image.shp,747476.0830895347,4307417.627399857,2,5.060499918460846,2019,SCBI,POINT (747476.0830895347 4307417.627399857),81
97,97,/orange/idtrees-collab/draped/2019_SCBI_3_746000_4305000_image.shp,746611.1117416602,4305548.8284632685,21,13.260776066098893,2019,SCBI,POINT (746611.1117416602 4305548.828463268),41
98,98,/orange/idtrees-collab/draped/2019_SCBI_3_744000_4310000_image.shp,744073.9826783569,4310504.055442511,18,20.014772363238865,2019,SCBI,POINT (744073.9826783569 4310504.055442511),22
99,99,/orange/idtrees-collab/draped/2019_SCBI_3_749000_4309000_image.shp,749405.9835726714,4309193.575064182,15,19.67185997835795,2019,SCBI,POINT (749405.9835726714 4309193.575064182),41
100,100,/orange/idtrees-collab/draped/2019_SCBI_3_743000_4305000_image.shp,743298.7927766951,4305025.780604252,25,16.266528075790408,2019,SCBI,POINT (743298.7927766951 4305025.780604252),41
101,101,/orange/idtrees-collab/draped/2019_SCBI_3_746000_4304000_image.shp,746088.5624327776,4304584.675110315,18,34.93113860766093,2019,SCBI,POINT (746088.5624327776 4304584.675110315),41
102,102,/orange/idtrees-collab/draped/2019_SCBI_3_744000_4307000_image.shp,744226.5089560131,4307024.795730528,21,31.169066760653553,2019,SCBI,POINT (744226.5089560131 4307024.795730528),41
103,103,/orange/idtrees-collab/draped/2019_SCBI_3_742000_4306000_image.shp,742148.2873706799,4306594.017397418,15,25.05308657836914,2019,SCBI,POINT (742148.2873706799 4306594.017397418),21
104,104,/orange/idtrees-collab/draped/2019_SCBI_3_746000_4306000_image.shp,746468.0295326966,4306579.08899265,12,36.354575053850816,2019,SCBI,POINT (746468.0295326966 4306579.08899265),41
105,105,/orange/idtrees-collab/draped/2019_SCBI_3_749000_4307000_image.shp,749641.1346254435,4307643.677516381,24,21.858483243783315,2019,SCBI,POINT (749641.1346254435 4307643.677516381),41
106,106,/orange/idtrees-collab/draped/2019_SCBI_3_747000_4302000_image.shp,747620.7864737895,4302022.795091722,29,21.36553450222673,2019,SCBI,POINT (747620.7864737895 4302022.795091722),41
107,107,/orange/idtrees-collab/draped/2019_SCBI_3_747000_4303000_image.shp,747929.8058157003,4303661.82604816,18,20.497377747429745,2019,SCBI,POINT (747929.8058157003 4303661.82604816),41
108,108,/orange/idtrees-collab/draped/2019_SCBI_3_746000_4304000_image.shp,746405.4731689498,4304089.155149443,22,27.50347741040316,2019,SCBI,POINT (746405.4731689498 4304089.155149443),41
109,109,/orange/idtrees-collab/draped/2019_SCBI_3_749000_4303000_image.shp,749973.5232814217,4303559.96901499,30,9.177133348226548,2019,SCBI,POINT (749973.5232814217 4303559.96901499),41
110,110,/orange/idtrees-collab/draped/2019_SCBI_3_750000_4305000_image.shp,750421.3108900255,4305250.0175809255,21,17.694519071806045,2019,SCBI,POINT (750421.3108900255 4305250.017580925),41
111,111,/orange/idtrees-collab/draped/2019_SCBI_3_746000_4305000_image.shp,746345.6328220938,4305367.808852874,20,30.68245967960357,2019,SCBI,POINT (746345.6328220938 4305367.808852874),41
112,112,/orange/idtrees-collab/draped/2019_SCBI_3_747000_4306000_image.shp,747185.6106594991,4306322.6517453585,17,11.576917673419509,2019,SCBI,POINT (747185.6106594991 4306322.651745358),21
113,113,/orange/idtrees-collab/draped/2019_SCBI_3_750000_4310000_image.shp,750462.0959077781,4310075.404438424,12,13.486249941984813,2019,SCBI,POINT (750462.0959077781 4310075.404438424),21
114,114,/orange/idtrees-collab/draped/2019_SCBI_3_750000_4306000_image.shp,750180.0357013731,4306189.837977423,20,21.206685081481933,2019,SCBI,POINT (750180.0357013731 4306189.837977423),41
115,115,/orange/idtrees-collab/draped/2019_SCBI_3_751000_4311000_image.shp,751256.0602185137,4311269.908466199,18,10.880505649513669,2019,SCBI,POINT (751256.0602185137 4311269.908466199),90
116,116,/orange/idtrees-collab/draped/2019_SCBI_3_751000_4303000_image.shp,751495.5124577337,4303824.0702242935,17,14.793288293165318,2019,SCBI,POINT (751495.5124577337 4303824.070224294),41
117,117,/orange/idtrees-collab/draped/2019_SCBI_3_748000_4302000_image.shp,748453.9281952914,4302940.739799785,19,29.90592642834312,2019,SCBI,POINT (748453.9281952914 4302940.739799785),41
118,118,/orange/idtrees-collab/draped/2019_SCBI_3_751000_4304000_image.shp,751034.3778440575,4304602.696925512,14,12.561685778754097,2019,SCBI,POINT (751034.3778440575 4304602.696925512),41
119,119,/orange/idtrees-collab/draped/2019_SCBI_3_751000_4309000_image.shp,751430.7204369061,4309406.275206423,18,25.03189439402686,2019,SCBI,POINT (751430.7204369061 4309406.275206423),41
120,120,/orange/idtrees-collab/draped/2019_SCBI_3_745000_4308000_image.shp,745301.8789674634,4308091.591927544,17,31.47292950237498,2019,SCBI,POINT (745301.8789674634 4308091.591927544),41
121,121,/orange/idtrees-collab/draped/2019_SCBI_3_751000_4302000_image.shp,751814.5685181598,4302632.427956251,2,3.8128001451492315,2019,SCBI,POINT (751814.5685181598 4302632.427956251),81
122,122,/orange/idtrees-collab/draped/2019_SCBI_3_747000_4310000_image.shp,747097.7085367069,4310127.135924129,26,11.050815419967355,2019,SCBI,POINT (747097.7085367069 4310127.135924129),43
123,123,/orange/idtrees-collab/draped/2019_SCBI_3_742000_4305000_image.shp,742728.5352415676,4305347.427670698,27,8.184318484023764,2019,SCBI,POINT (742728.5352415676 4305347.427670698),41
124,124,/orange/idtrees-collab/draped/2019_SCBI_3_743000_4311000_image.shp,743732.8048973792,4311833.095403458,0,,2019,SCBI,POINT (743732.8048973792 4311833.095403458),21
125,125,/orange/idtrees-collab/draped/2019_SCBI_3_747000_4302000_image.shp,747174.2793387341,4302914.901930238,32,17.977881084084512,2019,SCBI,POINT (747174.2793387341 4302914.901930238),41
126,126,/orange/idtrees-collab/draped/2019_SCBI_3_744000_4305000_image.shp,744156.50828078,4305245.055179523,15,28.708760183970146,2019,SCBI,POINT (744156.50828078 4305245.055179523),41
127,127,/orange/idtrees-collab/draped/2019_SCBI_3_746000_4305000_image.shp,746209.1284215684,4305635.707815674,15,28.367333180109657,2019,SCBI,POINT (746209.1284215684 4305635.707815674),41
128,128,/orange/idtrees-collab/draped/2019_SCBI_3_746000_4311000_image.shp,746003.7326386684,4311093.633196937,0,,2019,SCBI,POINT (746003.7326386684 4311093.633196937),21
129,129,/orange/idtrees-collab/draped/2019_SCBI_3_747000_4309000_image.shp,747923.7793541296,4309886.45013756,22,35.912099980441006,2019,SCBI,POINT (747923.7793541296 4309886.45013756),43
130,130,/orange/idtrees-collab/draped/2019_SCBI_3_747000_4303000_image.shp,747909.7484647002,4303429.365110555,27,21.11548524538676,2019,SCBI,POINT (747909.7484647002 4303429.365110555),41
131,131,/orange/idtrees-collab/draped/2019_SCBI_3_751000_4311000_image.shp,751969.8949656484,4311850.691877885,12,15.117966516812643,2019,SCBI,POINT (751969.8949656484 4311850.691877885),22
132,132,/orange/idtrees-collab/draped/2019_SCBI_3_745000_4308000_image.shp,745656.9766137155,4308984.482733982,0,,2019,SCBI,POINT (745656.9766137155 4308984.482733982),43
133,133,/orange/idtrees-collab/draped/2019_SCBI_3_743000_4308000_image.shp,743334.7964736611,4308558.68121608,17,22.97667049295761,2019,SCBI,POINT (743334.7964736611 4308558.68121608),41
134,134,/orange/idtrees-collab/draped/2019_SCBI_3_747000_4311000_image.shp,747441.8067117112,4311467.7741052685,17,26.998482361961816,2019,SCBI,POINT (747441.8067117112 4311467.774105269),43
135,135,/orange/idtrees-collab/draped/2019_SCBI_3_742000_4302000_image.shp,742954.8222586304,4302878.380468383,19,26.557242126464843,2019,SCBI,POINT (742954.8222586304 4302878.380468383),41
136,136,/orange/idtrees-collab/draped/2019_SCBI_3_742000_4308000_image.shp,742268.6869440281,4308060.3550017085,25,21.32636807632446,2019,SCBI,POINT (742268.6869440281 4308060.355001708),21
137,137,/orange/idtrees-collab/draped/2019_SCBI_3_750000_4306000_image.shp,750998.5057090934,4306746.407304905,3,26.594433199564616,2019,SCBI,POINT (750998.5057090934 4306746.407304905),41
138,138,/orange/idtrees-collab/draped/2019_SCBI_3_743000_4303000_image.shp,743635.6757102524,4303532.6251672665,22,27.20094098091125,2019,SCBI,POINT (743635.6757102524 4303532.625167266),41
139,139,/orange/idtrees-collab/draped/2019_SCBI_3_746000_4305000_image.shp,746598.62875373,4305639.328658142,23,23.261087006278657,2019,SCBI,POINT (746598.62875373 4305639.328658142),41
140,140,/orange/idtrees-collab/draped/2019_SCBI_3_745000_4305000_image.shp,745656.3411916419,4305187.227092634,0,,2019,SCBI,POINT (745656.3411916419 4305187.227092634),22
141,141,/orange/idtrees-collab/draped/2019_SCBI_3_751000_4310000_image.shp,751924.9483724431,4310606.010527247,18,21.702600180308018,2019,SCBI,POINT (751924.9483724431 4310606.010527247),41
142,142,/orange/idtrees-collab/draped/2019_SCBI_3_745000_4308000_image.shp,745254.9720888791,4308503.613209259,25,6.782003998470305,2019,SCBI,POINT (745254.9720888791 4308503.613209259),41
143,143,/orange/idtrees-collab/draped/2019_SCBI_3_751000_4310000_image.shp,751645.9090710806,4310363.10557811,16,23.04421901702881,2019,SCBI,POINT (751645.9090710806 4310363.10557811),41
