,path,plot_center_x,plot_center_y,tree_density,average_height,year,site,geometry,nlcd
6410,/orange/idtrees-collab/draped/2018_BART_4_317000_4877000_image.shp,317814.610782295,4877756.996216807,20,19.05468505477905,2018,BART,POINT (317814.610782295 4877756.996216807),43
6411,/orange/idtrees-collab/draped/2018_BART_4_319000_4878000_image.shp,319007.6897414664,4878290.450397789,23,15.076904385608175,2018,BART,POINT (319007.6897414664 4878290.450397789),43
6412,/orange/idtrees-collab/draped/2018_BART_4_314000_4879000_image.shp,314161.6423789214,4879299.86662844,32,13.444631287753582,2018,BART,POINT (314161.6423789214 4879299.86662844),42
6413,/orange/idtrees-collab/draped/2018_BART_4_319000_4874000_image.shp,319081.5392790151,4874702.9641137235,21,22.46867625191098,2018,BART,POINT (319081.5392790151 4874702.964113723),41
6414,/orange/idtrees-collab/draped/2018_BART_4_316000_4882000_image.shp,316610.47859594744,4882659.965013104,15,24.583246683120727,2018,BART,POINT (316610.4785959474 4882659.965013104),42
6415,/orange/idtrees-collab/draped/2018_BART_4_318000_4876000_image.shp,318463.6614749027,4876377.450024563,26,21.443880903537462,2018,BART,POINT (318463.6614749027 4876377.450024563),41
6416,/orange/idtrees-collab/draped/2018_BART_4_322000_4880000_image.shp,322529.2653278673,4880476.728307071,38,14.110349902102824,2018,BART,POINT (322529.2653278673 4880476.728307071),42
6417,/orange/idtrees-collab/draped/2018_BART_4_319000_4878000_image.shp,319098.901741864,4878472.2299086815,23,14.834356589939285,2018,BART,POINT (319098.901741864 4878472.229908681),42
6418,/orange/idtrees-collab/draped/2018_BART_4_317000_4879000_image.shp,317287.80817744194,4879870.240716971,22,17.967368378205734,2018,BART,POINT (317287.8081774419 4879870.240716971),41
6419,/orange/idtrees-collab/draped/2018_BART_4_322000_4877000_image.shp,322570.49071553786,4877921.486466394,21,14.581395270483833,2018,BART,POINT (322570.4907155379 4877921.486466394),42
6420,/orange/idtrees-collab/draped/2018_BART_4_315000_4881000_image.shp,315430.6769938713,4881692.1282443665,15,21.79704670206705,2018,BART,POINT (315430.6769938713 4881692.128244366),41
6421,/orange/idtrees-collab/draped/2018_BART_4_317000_4874000_image.shp,317180.44142402604,4874909.506165396,0,,2018,BART,POINT (317180.441424026 4874909.506165396),11
6422,/orange/idtrees-collab/draped/2018_BART_4_315000_4880000_image.shp,315728.61474479875,4880285.152426073,23,27.253078264153533,2018,BART,POINT (315728.6147447987 4880285.152426073),41
6423,/orange/idtrees-collab/draped/2018_BART_4_316000_4879000_image.shp,316392.6774028314,4879509.513159151,17,21.189211715249453,2018,BART,POINT (316392.6774028314 4879509.513159151),43
6424,/orange/idtrees-collab/draped/2018_BART_4_319000_4881000_image.shp,319355.3533373782,4881118.006723873,17,19.088317551893347,2018,BART,POINT (319355.3533373782 4881118.006723873),42
6425,/orange/idtrees-collab/draped/2018_BART_4_313000_4874000_image.shp,313013.64194233186,4874827.33296691,17,20.173800030315626,2018,BART,POINT (313013.6419423319 4874827.33296691),42
6426,/orange/idtrees-collab/draped/2018_BART_4_315000_4878000_image.shp,315793.9557380245,4878489.813815076,25,17.01227600440979,2018,BART,POINT (315793.9557380245 4878489.813815076),41
6427,/orange/idtrees-collab/draped/2018_BART_4_313000_4875000_image.shp,313315.8963208512,4875226.341952364,29,18.075175837155047,2018,BART,POINT (313315.8963208512 4875226.341952364),41
6428,/orange/idtrees-collab/draped/2018_BART_4_317000_4881000_image.shp,317106.93530760263,4881278.855541849,21,18.746042822883247,2018,BART,POINT (317106.9353076026 4881278.855541849),41
6429,/orange/idtrees-collab/draped/2018_BART_4_320000_4877000_image.shp,320934.86612761224,4877104.927823458,21,24.6397144599188,2018,BART,POINT (320934.8661276122 4877104.927823458),41
6430,/orange/idtrees-collab/draped/2018_BART_4_319000_4882000_image.shp,319469.4437116909,4882226.725098193,23,22.63817830293075,2018,BART,POINT (319469.4437116909 4882226.725098193),42
6431,/orange/idtrees-collab/draped/2018_BART_4_314000_4882000_image.shp,314247.7128085548,4882853.65412187,19,23.260826359799037,2018,BART,POINT (314247.7128085548 4882853.65412187),43
6432,/orange/idtrees-collab/draped/2018_BART_4_315000_4874000_image.shp,315419.71206050244,4874612.854016797,21,19.218076109204976,2018,BART,POINT (315419.7120605024 4874612.854016797),41
6433,/orange/idtrees-collab/draped/2018_BART_4_318000_4875000_image.shp,318401.7609665619,4875837.365518205,23,26.264539296523388,2018,BART,POINT (318401.7609665619 4875837.365518205),41
6434,/orange/idtrees-collab/draped/2018_BART_4_322000_4876000_image.shp,322427.25466634345,4876247.43634838,8,18.52299987912178,2018,BART,POINT (322427.2546663434 4876247.43634838),41
6435,/orange/idtrees-collab/draped/2018_BART_4_317000_4874000_image.shp,317047.97207859287,4874237.099216118,20,21.89069017124176,2018,BART,POINT (317047.9720785929 4874237.099216118),42
6436,/orange/idtrees-collab/draped/2018_BART_4_322000_4877000_image.shp,322782.3230645864,4877981.0937379,22,13.758195365992458,2018,BART,POINT (322782.3230645864 4877981.0937379),42
6437,/orange/idtrees-collab/draped/2018_BART_4_319000_4877000_image.shp,319322.6496539948,4877150.998083787,29,17.392813688804363,2018,BART,POINT (319322.6496539948 4877150.998083787),43
6438,/orange/idtrees-collab/draped/2018_BART_4_316000_4882000_image.shp,316366.28529398673,4882270.784512259,19,24.45039979533145,2018,BART,POINT (316366.2852939867 4882270.784512259),43
6439,/orange/idtrees-collab/draped/2018_BART_4_315000_4881000_image.shp,315356.25719667185,4881214.133969983,17,22.93331177318797,2018,BART,POINT (315356.2571966719 4881214.133969983),41
6440,/orange/idtrees-collab/draped/2018_BART_4_315000_4875000_image.shp,315061.2668977225,4875659.794890127,23,4.460452201470084,2018,BART,POINT (315061.2668977225 4875659.794890127),52
6441,/orange/idtrees-collab/draped/2018_BART_4_313000_4874000_image.shp,313167.00780283456,4874255.1529654525,16,18.19433140605688,2018,BART,POINT (313167.0078028346 4874255.152965453),42
6442,/orange/idtrees-collab/draped/2018_BART_4_319000_4878000_image.shp,319680.5974548671,4878514.753114684,24,13.377749880552292,2018,BART,POINT (319680.5974548671 4878514.753114684),43
6443,/orange/idtrees-collab/draped/2018_BART_4_318000_4874000_image.shp,318857.1546963277,4874175.32016968,12,21.25337487618129,2018,BART,POINT (318857.1546963277 4874175.32016968),43
