,path,plot_center_x,plot_center_y,tree_density,average_height,year,site,geometry,nlcd
0,/orange/idtrees-collab/draped/2018_JORN_2_327000_3619000_image.shp,327674.45079701924,3619204.960822857,1,4.143760178089142,2018,JORN,POINT (327674.4507970192 3619204.960822857),52
1,/orange/idtrees-collab/draped/2018_JORN_2_327000_3604000_image.shp,327035.0357969688,3604223.520786617,0,,2018,JORN,POINT (327035.0357969688 3604223.520786617),52
2,/orange/idtrees-collab/draped/2018_JORN_2_328000_3608000_image.shp,328142.2999976095,3608028.8953547636,1,3.08299994468689,2018,JORN,POINT (328142.2999976095 3608028.895354764),71
3,/orange/idtrees-collab/draped/2018_JORN_2_330000_3616000_image.shp,330979.6791342992,3616145.7098394237,0,,2018,JORN,POINT (330979.6791342992 3616145.709839424),52
4,/orange/idtrees-collab/draped/2018_JORN_2_324000_3609000_image.shp,324476.00426089345,3609129.208324417,1,3.070299911499023,2018,JORN,POINT (324476.0042608934 3609129.208324417),52
5,/orange/idtrees-collab/draped/2018_JORN_2_329000_3605000_image.shp,329801.2190300946,3605146.725823535,0,,2018,JORN,POINT (329801.2190300946 3605146.725823535),52
6,/orange/idtrees-collab/draped/2018_JORN_2_327000_3603000_image.shp,327350.86873657396,3603167.7194368895,0,,2018,JORN,POINT (327350.868736574 3603167.71943689),52
7,/orange/idtrees-collab/draped/2018_JORN_2_327000_3613000_image.shp,327361.98851711623,3613596.501684762,0,,2018,JORN,POINT (327361.9885171162 3613596.501684762),52
8,/orange/idtrees-collab/draped/2018_JORN_2_325000_3606000_image.shp,325208.60932648374,3606108.4897297365,0,,2018,JORN,POINT (325208.6093264837 3606108.489729736),52
9,/orange/idtrees-collab/draped/2018_JORN_2_328000_3615000_image.shp,328246.66407937487,3615284.709834183,1,3.4191500544548035,2018,JORN,POINT (328246.6640793749 3615284.709834183),52
10,/orange/idtrees-collab/draped/2018_JORN_2_329000_3607000_image.shp,329803.4846454953,3607029.3018823373,1,3.125890061855316,2018,JORN,POINT (329803.4846454953 3607029.301882337),52
11,/orange/idtrees-collab/draped/2018_JORN_2_328000_3612000_image.shp,328365.8608401204,3612859.167717392,1,7.5970001220703125,2018,JORN,POINT (328365.8608401204 3612859.167717392),52
12,/orange/idtrees-collab/draped/2018_JORN_2_326000_3602000_image.shp,326642.1667225258,3602333.243955548,0,,2018,JORN,POINT (326642.1667225258 3602333.243955548),52
13,/orange/idtrees-collab/draped/2018_JORN_2_323000_3603000_image.shp,323072.3092257383,3603676.844165607,0,,2018,JORN,POINT (323072.3092257383 3603676.844165607),71
14,/orange/idtrees-collab/draped/2018_JORN_2_330000_3605000_image.shp,330494.9697307698,3605821.3486359087,0,,2018,JORN,POINT (330494.9697307698 3605821.348635909),52
15,/orange/idtrees-collab/draped/2018_JORN_2_323000_3604000_image.shp,323724.551333209,3604433.0940895188,0,,2018,JORN,POINT (323724.551333209 3604433.094089519),71
16,/orange/idtrees-collab/draped/2018_JORN_2_328000_3606000_image.shp,328390.697631442,3606855.182600308,0,,2018,JORN,POINT (328390.697631442 3606855.182600308),52
17,/orange/idtrees-collab/draped/2018_JORN_2_329000_3606000_image.shp,329320.5687328355,3606158.2690122896,0,,2018,JORN,POINT (329320.5687328355 3606158.26901229),52
18,/orange/idtrees-collab/draped/2018_JORN_2_326000_3607000_image.shp,326587.09176406066,3607263.806103232,0,,2018,JORN,POINT (326587.0917640607 3607263.806103232),52
19,/orange/idtrees-collab/draped/2018_JORN_2_327000_3613000_image.shp,327440.9355988605,3613246.7680556057,0,,2018,JORN,POINT (327440.9355988605 3613246.768055606),71
20,/orange/idtrees-collab/draped/2018_JORN_2_331000_3603000_image.shp,331354.6989962269,3603518.870957669,0,,2018,JORN,POINT (331354.6989962269 3603518.870957669),52
21,/orange/idtrees-collab/draped/2018_JORN_2_324000_3611000_image.shp,324834.54293454776,3611594.575856318,0,,2018,JORN,POINT (324834.5429345478 3611594.575856318),52
22,/orange/idtrees-collab/draped/2018_JORN_2_325000_3609000_image.shp,325128.5938678933,3609289.362321753,0,,2018,JORN,POINT (325128.5938678933 3609289.362321753),52
23,/orange/idtrees-collab/draped/2018_JORN_2_328000_3610000_image.shp,328079.3233085596,3610563.9066153187,1,3.0739998817443848,2018,JORN,POINT (328079.3233085596 3610563.906615319),71
24,/orange/idtrees-collab/draped/2018_JORN_2_330000_3602000_image.shp,330385.4427724126,3602615.4010639056,0,,2018,JORN,POINT (330385.4427724126 3602615.401063906),52
25,/orange/idtrees-collab/draped/2018_JORN_2_326000_3604000_image.shp,326768.1062385569,3604648.676705062,0,,2018,JORN,POINT (326768.1062385569 3604648.676705062),52
26,/orange/idtrees-collab/draped/2018_JORN_2_328000_3605000_image.shp,328548.6281371352,3605348.1757230605,0,,2018,JORN,POINT (328548.6281371352 3605348.17572306),71
27,/orange/idtrees-collab/draped/2018_JORN_2_325000_3614000_image.shp,325767.33593025303,3614535.3187645567,0,,2018,JORN,POINT (325767.335930253 3614535.318764557),52
28,/orange/idtrees-collab/draped/2018_JORN_2_323000_3608000_image.shp,323611.60840659554,3608501.051053386,3,9.51984026590983,2018,JORN,POINT (323611.6084065955 3608501.051053386),71
29,/orange/idtrees-collab/draped/2018_JORN_2_330000_3605000_image.shp,330225.9348060179,3605554.843378685,0,,2018,JORN,POINT (330225.9348060179 3605554.843378685),71
30,/orange/idtrees-collab/draped/2018_JORN_2_329000_3606000_image.shp,329547.9728434007,3606415.8338638367,0,,2018,JORN,POINT (329547.9728434007 3606415.833863837),52
31,/orange/idtrees-collab/draped/2018_JORN_2_327000_3608000_image.shp,327663.1146601249,3608263.340854639,0,,2018,JORN,POINT (327663.1146601249 3608263.340854639),52
32,/orange/idtrees-collab/draped/2018_JORN_2_327000_3606000_image.shp,327030.72886138724,3606176.7670296542,0,,2018,JORN,POINT (327030.7288613872 3606176.767029654),52
33,/orange/idtrees-collab/draped/2018_JORN_2_327000_3607000_image.shp,327440.24246213306,3607772.4219552125,0,,2018,JORN,POINT (327440.2424621331 3607772.421955212),52
34,/orange/idtrees-collab/draped/2018_JORN_2_329000_3605000_image.shp,329400.7672451205,3605956.976465458,0,,2018,JORN,POINT (329400.7672451205 3605956.976465458),52
35,/orange/idtrees-collab/draped/2018_JORN_2_330000_3605000_image.shp,330501.1996075405,3605639.930885552,0,,2018,JORN,POINT (330501.1996075405 3605639.930885552),52
36,/orange/idtrees-collab/draped/2018_JORN_2_325000_3608000_image.shp,325299.9203906137,3608691.7943307394,0,,2018,JORN,POINT (325299.9203906137 3608691.794330739),71
37,/orange/idtrees-collab/draped/2018_JORN_2_327000_3607000_image.shp,327483.18347566604,3607312.59752038,0,,2018,JORN,POINT (327483.183475666 3607312.59752038),52
38,/orange/idtrees-collab/draped/2018_JORN_2_328000_3608000_image.shp,328142.16890506435,3608028.7597743636,1,3.08299994468689,2018,JORN,POINT (328142.1689050643 3608028.759774364),71
39,/orange/idtrees-collab/draped/2018_JORN_2_330000_3616000_image.shp,330752.39065814944,3616234.635520887,0,,2018,JORN,POINT (330752.3906581494 3616234.635520887),52
40,/orange/idtrees-collab/draped/2018_JORN_2_323000_3607000_image.shp,323961.17955751193,3607374.275563949,0,,2018,JORN,POINT (323961.1795575119 3607374.275563949),71
41,/orange/idtrees-collab/draped/2018_JORN_2_327000_3606000_image.shp,327460.5898747207,3606303.5726018674,0,,2018,JORN,POINT (327460.5898747207 3606303.572601867),71
42,/orange/idtrees-collab/draped/2018_JORN_2_323000_3606000_image.shp,323507.1012719584,3606690.2700252924,0,,2018,JORN,POINT (323507.1012719584 3606690.270025292),52
43,/orange/idtrees-collab/draped/2018_JORN_2_326000_3607000_image.shp,326740.3143267263,3607258.424223768,0,,2018,JORN,POINT (326740.3143267263 3607258.424223768),52
44,/orange/idtrees-collab/draped/2018_JORN_2_329000_3601000_image.shp,329493.12288864475,3601288.477635661,0,,2018,JORN,POINT (329493.1228886447 3601288.477635661),71
45,/orange/idtrees-collab/draped/2018_JORN_2_329000_3602000_image.shp,329152.17954441236,3602277.4954286325,0,,2018,JORN,POINT (329152.1795444124 3602277.495428632),52
46,/orange/idtrees-collab/draped/2018_JORN_2_329000_3601000_image.shp,329076.3690738903,3601065.2306219223,0,,2018,JORN,POINT (329076.3690738903 3601065.230621922),71
47,/orange/idtrees-collab/draped/2018_JORN_2_328000_3604000_image.shp,328518.92460212304,3604737.169291582,1,3.114850041866303,2018,JORN,POINT (328518.924602123 3604737.169291582),71
48,/orange/idtrees-collab/draped/2018_JORN_2_326000_3615000_image.shp,326474.65592696663,3615311.755941397,0,,2018,JORN,POINT (326474.6559269666 3615311.755941397),52
49,/orange/idtrees-collab/draped/2018_JORN_2_329000_3605000_image.shp,329699.488962138,3605418.5172656165,0,,2018,JORN,POINT (329699.488962138 3605418.517265616),71
50,/orange/idtrees-collab/draped/2018_JORN_2_328000_3615000_image.shp,328244.45703218115,3615283.7969518662,1,3.4191500544548035,2018,JORN,POINT (328244.4570321811 3615283.796951866),52
51,/orange/idtrees-collab/draped/2018_JORN_2_323000_3605000_image.shp,323838.2288916648,3605336.056503418,0,,2018,JORN,POINT (323838.2288916648 3605336.056503418),71
52,/orange/idtrees-collab/draped/2018_JORN_2_328000_3608000_image.shp,328141.7803493534,3608030.169530357,1,3.08299994468689,2018,JORN,POINT (328141.7803493534 3608030.169530357),71
53,/orange/idtrees-collab/draped/2018_JORN_2_331000_3605000_image.shp,331022.2794042938,3605822.527063378,0,,2018,JORN,POINT (331022.2794042938 3605822.527063378),52
54,/orange/idtrees-collab/draped/2018_JORN_2_324000_3613000_image.shp,324849.3578985852,3613552.8129069693,1,3.140000104904175,2018,JORN,POINT (324849.3578985852 3613552.812906969),52
55,/orange/idtrees-collab/draped/2018_JORN_2_331000_3606000_image.shp,331330.74842930515,3606060.44027031,1,9.119999885559082,2018,JORN,POINT (331330.7484293052 3606060.44027031),52
56,/orange/idtrees-collab/draped/2018_JORN_2_323000_3610000_image.shp,323377.33512134274,3610371.04648739,0,,2018,JORN,POINT (323377.3351213427 3610371.04648739),71
57,/orange/idtrees-collab/draped/2018_JORN_2_327000_3604000_image.shp,327453.9241808865,3604081.460194172,0,,2018,JORN,POINT (327453.9241808865 3604081.460194172),71
58,/orange/idtrees-collab/draped/2018_JORN_2_324000_3603000_image.shp,324665.77192733943,3603796.9585110005,0,,2018,JORN,POINT (324665.7719273394 3603796.958511),52
59,/orange/idtrees-collab/draped/2018_JORN_2_325000_3607000_image.shp,325182.46796730877,3607288.5909213712,0,,2018,JORN,POINT (325182.4679673088 3607288.590921371),52
60,/orange/idtrees-collab/draped/2018_JORN_2_324000_3609000_image.shp,324477.25757367397,3609128.663699052,1,3.070299911499023,2018,JORN,POINT (324477.257573674 3609128.663699052),52
61,/orange/idtrees-collab/draped/2018_JORN_2_331000_3609000_image.shp,331367.6236132402,3609837.137004254,1,3.356380112171173,2018,JORN,POINT (331367.6236132402 3609837.137004254),52
62,/orange/idtrees-collab/draped/2018_JORN_2_331000_3612000_image.shp,331764.5771108774,3612711.35472852,1,3.1801500868797303,2018,JORN,POINT (331764.5771108774 3612711.35472852),52
63,/orange/idtrees-collab/draped/2018_JORN_2_330000_3603000_image.shp,330408.7253947516,3603718.0539848893,0,,2018,JORN,POINT (330408.7253947516 3603718.053984889),71
64,/orange/idtrees-collab/draped/2018_JORN_2_328000_3603000_image.shp,328353.8615687109,3603670.456307671,0,,2018,JORN,POINT (328353.8615687109 3603670.456307671),71
65,/orange/idtrees-collab/draped/2018_JORN_2_324000_3605000_image.shp,324571.67065036664,3605433.0409723837,0,,2018,JORN,POINT (324571.6706503666 3605433.040972384),71
66,/orange/idtrees-collab/draped/2018_JORN_2_324000_3609000_image.shp,324478.40723475785,3609131.90696495,1,3.070299911499023,2018,JORN,POINT (324478.4072347578 3609131.90696495),52
67,/orange/idtrees-collab/draped/2018_JORN_2_328000_3605000_image.shp,328830.9336877762,3605272.348238375,0,,2018,JORN,POINT (328830.9336877762 3605272.348238375),52
68,/orange/idtrees-collab/draped/2018_JORN_2_323000_3612000_image.shp,323004.7529676121,3612273.393089705,0,,2018,JORN,POINT (323004.7529676121 3612273.393089705),71
69,/orange/idtrees-collab/draped/2018_JORN_2_329000_3607000_image.shp,329802.79569046124,3607027.960336352,1,3.125890061855316,2018,JORN,POINT (329802.7956904612 3607027.960336352),52
70,/orange/idtrees-collab/draped/2018_JORN_2_326000_3615000_image.shp,326036.73712882143,3615128.70634003,0,,2018,JORN,POINT (326036.7371288214 3615128.70634003),52
71,/orange/idtrees-collab/draped/2018_JORN_2_324000_3611000_image.shp,324834.3486151939,3611593.0596265504,0,,2018,JORN,POINT (324834.3486151939 3611593.05962655),52
72,/orange/idtrees-collab/draped/2018_JORN_2_330000_3601000_image.shp,330881.03481922107,3601238.1454359763,0,,2018,JORN,POINT (330881.0348192211 3601238.145435976),71
73,/orange/idtrees-collab/draped/2018_JORN_2_331000_3609000_image.shp,331368.35782841203,3609838.2677385584,1,3.356380112171173,2018,JORN,POINT (331368.357828412 3609838.267738558),52
74,/orange/idtrees-collab/draped/2018_JORN_2_329000_3607000_image.shp,329802.25135346525,3607028.74840296,1,3.125890061855316,2018,JORN,POINT (329802.2513534653 3607028.74840296),52
75,/orange/idtrees-collab/draped/2018_JORN_2_323000_3611000_image.shp,323155.7994616189,3611059.734546137,0,,2018,JORN,POINT (323155.7994616189 3611059.734546137),71
76,/orange/idtrees-collab/draped/2018_JORN_2_326000_3607000_image.shp,326752.6186168177,3607748.3527509137,0,,2018,JORN,POINT (326752.6186168177 3607748.352750914),52
77,/orange/idtrees-collab/draped/2018_JORN_2_326000_3605000_image.shp,326461.26141437946,3605237.274972157,0,,2018,JORN,POINT (326461.2614143795 3605237.274972157),71
78,/orange/idtrees-collab/draped/2018_JORN_2_331000_3604000_image.shp,331858.99931032513,3604402.9267341294,1,3.3740201139450066,2018,JORN,POINT (331858.9993103251 3604402.926734129),52
79,/orange/idtrees-collab/draped/2018_JORN_2_324000_3615000_image.shp,324734.4604159523,3615369.0084406207,0,,2018,JORN,POINT (324734.4604159523 3615369.008440621),71
80,/orange/idtrees-collab/draped/2018_JORN_2_325000_3603000_image.shp,325326.4662559408,3603859.1563658477,0,,2018,JORN,POINT (325326.4662559408 3603859.156365848),52
81,/orange/idtrees-collab/draped/2018_JORN_2_324000_3616000_image.shp,324749.7499693561,3616075.3306249636,1,3.2969999313354488,2018,JORN,POINT (324749.7499693561 3616075.330624964),52
82,/orange/idtrees-collab/draped/2018_JORN_2_325000_3604000_image.shp,325527.11575403396,3604532.1545184082,0,,2018,JORN,POINT (325527.115754034 3604532.154518408),52
83,/orange/idtrees-collab/draped/2018_JORN_2_323000_3612000_image.shp,323008.75495992665,3612095.302534677,0,,2018,JORN,POINT (323008.7549599266 3612095.302534677),52
84,/orange/idtrees-collab/draped/2018_JORN_2_326000_3606000_image.shp,326488.2955417245,3606736.653356332,0,,2018,JORN,POINT (326488.2955417245 3606736.653356332),71
85,/orange/idtrees-collab/draped/2018_JORN_2_327000_3608000_image.shp,327617.7823132582,3608368.29175844,0,,2018,JORN,POINT (327617.7823132582 3608368.29175844),52
86,/orange/idtrees-collab/draped/2018_JORN_2_327000_3606000_image.shp,327540.34713201306,3606740.826623015,0,,2018,JORN,POINT (327540.3471320131 3606740.826623015),52
87,/orange/idtrees-collab/draped/2018_JORN_2_331000_3605000_image.shp,331023.9826111318,3605809.2729167813,0,,2018,JORN,POINT (331023.9826111318 3605809.272916781),52
88,/orange/idtrees-collab/draped/2018_JORN_2_329000_3603000_image.shp,329385.9597892823,3603086.686403123,0,,2018,JORN,POINT (329385.9597892823 3603086.686403123),52
89,/orange/idtrees-collab/draped/2018_JORN_2_328000_3604000_image.shp,328520.4576795141,3604734.9755242094,1,3.114850041866303,2018,JORN,POINT (328520.4576795141 3604734.975524209),71
90,/orange/idtrees-collab/draped/2018_JORN_2_329000_3616000_image.shp,329873.3985483984,3616284.768163337,0,,2018,JORN,POINT (329873.3985483984 3616284.768163337),52
91,/orange/idtrees-collab/draped/2018_JORN_2_329000_3607000_image.shp,329802.9243755809,3607029.2757479064,1,3.125890061855316,2018,JORN,POINT (329802.9243755809 3607029.275747906),52
92,/orange/idtrees-collab/draped/2018_JORN_2_331000_3609000_image.shp,331367.9211737139,3609838.1229545837,1,3.356380112171173,2018,JORN,POINT (331367.9211737139 3609838.122954584),52
