,path,plot_center_x,plot_center_y,tree_density,average_height,year,site,geometry,nlcd
0,/orange/idtrees-collab/draped/2018_DELA_4_419000_3597000_image.shp,419662.7621787668,3597876.2022199393,0,,2018,DELA,POINT (419662.7621787668 3597876.202219939),11
1,/orange/idtrees-collab/draped/2018_DELA_4_419000_3597000_image.shp,419666.6938946323,3597866.385724555,0,,2018,DELA,POINT (419666.6938946323 3597866.385724555),11
2,/orange/idtrees-collab/draped/2018_DELA_4_419000_3597000_image.shp,419329.2058984981,3597745.981474892,0,,2018,DELA,POINT (419329.2058984981 3597745.981474892),23
3,/orange/idtrees-collab/draped/2018_DELA_4_419000_3596000_image.shp,419916.6514616945,3596104.063132848,14,12.309615726811545,2018,DELA,POINT (419916.6514616945 3596104.063132848),22
4,/orange/idtrees-collab/draped/2018_DELA_4_419000_3596000_image.shp,419404.50309296546,3596095.835654645,10,9.870509042739867,2018,DELA,POINT (419404.5030929655 3596095.835654645),21
5,/orange/idtrees-collab/draped/2018_DELA_4_419000_3597000_image.shp,419198.0237283232,3597338.202572245,9,7.232725469006431,2018,DELA,POINT (419198.0237283232 3597338.202572245),42
6,/orange/idtrees-collab/draped/2018_DELA_4_419000_3597000_image.shp,419366.2834887936,3597724.404257725,0,,2018,DELA,POINT (419366.2834887936 3597724.404257725),23
7,/orange/idtrees-collab/draped/2018_DELA_4_419000_3597000_image.shp,419461.7793858733,3597962.0136722764,0,,2018,DELA,POINT (419461.7793858733 3597962.013672276),11
8,/orange/idtrees-collab/draped/2018_DELA_4_419000_3596000_image.shp,419551.71880541905,3596501.2248421717,15,14.560494553883872,2018,DELA,POINT (419551.718805419 3596501.224842172),22
9,/orange/idtrees-collab/draped/2018_DELA_4_419000_3597000_image.shp,419123.8842765871,3597212.153627257,0,,2018,DELA,POINT (419123.8842765871 3597212.153627257),42
10,/orange/idtrees-collab/draped/2018_DELA_4_419000_3597000_image.shp,419578.708200818,3597850.7736658705,0,,2018,DELA,POINT (419578.708200818 3597850.773665871),21
11,/orange/idtrees-collab/draped/2018_DELA_4_419000_3596000_image.shp,419532.8803954766,3596838.3078934993,0,,2018,DELA,POINT (419532.8803954766 3596838.307893499),21
12,/orange/idtrees-collab/draped/2018_DELA_4_419000_3596000_image.shp,419263.2807735246,3596772.883544496,9,16.51436891979641,2018,DELA,POINT (419263.2807735246 3596772.883544496),23
13,/orange/idtrees-collab/draped/2018_DELA_4_419000_3596000_image.shp,419944.16139428725,3596760.800656445,2,12.841219401359556,2018,DELA,POINT (419944.1613942873 3596760.800656445),21
14,/orange/idtrees-collab/draped/2018_DELA_4_419000_3596000_image.shp,419221.0294709653,3596952.507858796,2,5.39670504808426,2018,DELA,POINT (419221.0294709653 3596952.507858796),21
