,path,plot_center_x,plot_center_y,tree_density,average_height,year,site,geometry,nlcd
0,/orange/idtrees-collab/draped/2018_NIWO_2_450000_4429000_image.shp,450539.75561219937,4429859.41158385,61,7.836475611241138,2018,NIWO,POINT (450539.7556121994 4429859.41158385),42
1,/orange/idtrees-collab/draped/2018_NIWO_2_457000_4428000_image.shp,457312.479749085,4428527.549022047,23,8.664785240007484,2018,NIWO,POINT (457312.479749085 4428527.549022047),22
2,/orange/idtrees-collab/draped/2018_NIWO_2_446000_4433000_image.shp,446621.8341937621,4433233.298033132,0,,2018,NIWO,POINT (446621.8341937621 4433233.298033132),31
3,/orange/idtrees-collab/draped/2018_NIWO_2_457000_4430000_image.shp,457696.6222653579,4430042.9780644765,53,9.340313360915992,2018,NIWO,POINT (457696.6222653579 4430042.978064477),42
4,/orange/idtrees-collab/draped/2018_NIWO_2_451000_4430000_image.shp,451241.0312105765,4430100.956668214,42,11.41166194643293,2018,NIWO,POINT (451241.0312105765 4430100.956668214),42
5,/orange/idtrees-collab/draped/2018_NIWO_2_450000_4434000_image.shp,450642.8542806439,4434075.966506925,0,,2018,NIWO,POINT (450642.8542806439 4434075.966506925),52
6,/orange/idtrees-collab/draped/2018_NIWO_2_450000_4433000_image.shp,450163.5158834945,4433064.43201346,53,14.621532969204884,2018,NIWO,POINT (450163.5158834945 4433064.43201346),42
7,/orange/idtrees-collab/draped/2018_NIWO_2_451000_4430000_image.shp,451289.82247227174,4430575.236303919,56,10.869841586010796,2018,NIWO,POINT (451289.8224722717 4430575.236303919),42
8,/orange/idtrees-collab/draped/2018_NIWO_2_450000_4429000_image.shp,450919.1172841007,4429080.203874518,63,8.651749195295666,2018,NIWO,POINT (450919.1172841007 4429080.203874518),42
9,/orange/idtrees-collab/draped/2018_NIWO_2_453000_4427000_image.shp,453553.0266698623,4427576.257929363,37,6.698712212137273,2018,NIWO,POINT (453553.0266698623 4427576.257929363),42
10,/orange/idtrees-collab/draped/2018_NIWO_2_450000_4429000_image.shp,450056.0736613173,4429932.916283248,31,10.541128768151806,2018,NIWO,POINT (450056.0736613173 4429932.916283248),90
11,/orange/idtrees-collab/draped/2018_NIWO_2_450000_4432000_image.shp,450106.76659252157,4432035.423201098,5,4.406856010437012,2018,NIWO,POINT (450106.7665925216 4432035.423201098),90
12,/orange/idtrees-collab/draped/2018_NIWO_2_456000_4430000_image.shp,456772.1866042666,4430957.1557848295,64,10.104707338251174,2018,NIWO,POINT (456772.1866042666 4430957.15578483),42
13,/orange/idtrees-collab/draped/2018_NIWO_2_452000_4426000_image.shp,452255.672737671,4426979.87053464,21,8.287639521644229,2018,NIWO,POINT (452255.672737671 4426979.87053464),42
14,/orange/idtrees-collab/draped/2018_NIWO_2_447000_4433000_image.shp,447437.9935842019,4433656.266223785,0,,2018,NIWO,POINT (447437.9935842019 4433656.266223785),11
15,/orange/idtrees-collab/draped/2018_NIWO_2_449000_4432000_image.shp,449118.3343599474,4432519.352745919,53,5.051147573758971,2018,NIWO,POINT (449118.3343599474 4432519.352745919),42
16,/orange/idtrees-collab/draped/2018_NIWO_2_456000_4428000_image.shp,456583.24600643007,4428395.605155776,15,7.065148676872253,2018,NIWO,POINT (456583.2460064301 4428395.605155776),42
17,/orange/idtrees-collab/draped/2018_NIWO_2_457000_4426000_image.shp,457044.2608830732,4426114.969332109,15,9.58323124186198,2018,NIWO,POINT (457044.2608830732 4426114.969332109),42
18,/orange/idtrees-collab/draped/2018_NIWO_2_446000_4434000_image.shp,446164.6597310391,4434812.364787029,0,,2018,NIWO,POINT (446164.6597310391 4434812.364787029),52
19,/orange/idtrees-collab/draped/2018_NIWO_2_451000_4430000_image.shp,451888.31445462257,4430655.525656308,48,14.59554602096478,2018,NIWO,POINT (451888.3144546226 4430655.525656308),42
20,/orange/idtrees-collab/draped/2018_NIWO_2_454000_4429000_image.shp,454549.56926439033,4429874.6544352835,24,8.6698883553346,2018,NIWO,POINT (454549.5692643903 4429874.654435284),42
21,/orange/idtrees-collab/draped/2018_NIWO_2_448000_4434000_image.shp,448623.2145913292,4434789.705134584,0,,2018,NIWO,POINT (448623.2145913292 4434789.705134584),42
22,/orange/idtrees-collab/draped/2018_NIWO_2_450000_4434000_image.shp,450659.3313962193,4434933.4826740315,0,,2018,NIWO,POINT (450659.3313962193 4434933.482674032),52
23,/orange/idtrees-collab/draped/2018_NIWO_2_455000_4435000_image.shp,455486.12129698467,4435368.091667276,14,5.263913566044397,2018,NIWO,POINT (455486.1212969847 4435368.091667276),42
24,/orange/idtrees-collab/draped/2018_NIWO_2_449000_4429000_image.shp,449114.30996657757,4429611.37272631,0,,2018,NIWO,POINT (449114.3099665776 4429611.37272631),52
25,/orange/idtrees-collab/draped/2018_NIWO_2_450000_4429000_image.shp,450449.9360345042,4429500.515172358,43,12.41197790101517,2018,NIWO,POINT (450449.9360345042 4429500.515172358),42
26,/orange/idtrees-collab/draped/2018_NIWO_2_449000_4429000_image.shp,449687.11741839437,4429468.471809965,47,6.564817862459954,2018,NIWO,POINT (449687.1174183944 4429468.471809965),42
27,/orange/idtrees-collab/draped/2018_NIWO_2_457000_4432000_image.shp,457891.21405923547,4432541.819374398,21,10.06750608966464,2018,NIWO,POINT (457891.2140592355 4432541.819374398),42
28,/orange/idtrees-collab/draped/2018_NIWO_2_451000_4428000_image.shp,451087.1934372741,4428624.699116017,56,11.053326605302944,2018,NIWO,POINT (451087.1934372741 4428624.699116017),42
