path,plot_center_x,plot_center_y,tree_density,average_height,year,site
/orange/idtrees-collab/draped/2019_REDB_2_435000_4517000_image.shp,435056.8311148751,4517865.369689947,20,18.97888624005318,2019,REDB
/orange/idtrees-collab/draped/2019_REDB_2_435000_4518000_image.shp,435989.3212701143,4518084.417458434,2,4.3926823492765426,2019,REDB
/orange/idtrees-collab/draped/2019_REDB_2_436000_4519000_image.shp,436256.40016448824,4519092.822444309,12,12.336559017626447,2019,REDB
/orange/idtrees-collab/draped/2019_REDB_2_433000_4519000_image.shp,433953.19111446524,4519391.9517333945,23,22.601585138503363,2019,REDB
/orange/idtrees-collab/draped/2019_REDB_2_435000_4516000_image.shp,435857.00874328194,4516410.693782174,16,10.691778066703677,2019,REDB
/orange/idtrees-collab/draped/2019_REDB_2_436000_4517000_image.shp,436106.21638038947,4517348.884696532,12,7.037781351017952,2019,REDB
/orange/idtrees-collab/draped/2019_REDB_2_436000_4516000_image.shp,436658.154169308,4516121.70327354,0,,2019,REDB
/orange/idtrees-collab/draped/2019_REDB_2_435000_4517000_image.shp,435244.5354774902,4517809.09044245,28,7.842855852074282,2019,REDB
/orange/idtrees-collab/draped/2019_REDB_2_432000_4514000_image.shp,432762.9227339494,4514052.104216846,0,,2019,REDB
/orange/idtrees-collab/draped/2019_REDB_2_433000_4519000_image.shp,433560.0575719336,4519942.346550221,4,6.24867676589489,2019,REDB
/orange/idtrees-collab/draped/2019_REDB_2_433000_4518000_image.shp,433635.56608233077,4518764.480695463,16,15.27672679693848,2019,REDB
/orange/idtrees-collab/draped/2019_REDB_2_434000_4518000_image.shp,434709.2631271381,4518776.786070268,10,5.9069190684556965,2019,REDB
/orange/idtrees-collab/draped/2019_REDB_2_434000_4514000_image.shp,434890.1050936696,4514478.179227478,0,,2019,REDB
/orange/idtrees-collab/draped/2019_REDB_2_433000_4517000_image.shp,433348.3937252722,4517756.0775687955,2,4.354183894181252,2019,REDB
/orange/idtrees-collab/draped/2019_REDB_2_435000_4516000_image.shp,435408.7111624532,4516937.694462874,10,5.193602768266201,2019,REDB
/orange/idtrees-collab/draped/2019_REDB_2_433000_4517000_image.shp,433080.9910574305,4517176.607898797,9,8.961693844940926,2019,REDB
/orange/idtrees-collab/draped/2019_REDB_2_434000_4518000_image.shp,434651.6376794502,4518567.280350297,1,5.40654884147644,2019,REDB
/orange/idtrees-collab/draped/2019_REDB_2_434000_4516000_image.shp,434531.05087110936,4516320.405248072,6,4.446684037613868,2019,REDB
/orange/idtrees-collab/draped/2019_REDB_2_435000_4519000_image.shp,435234.7703827457,4519717.931042336,13,19.2813012076818,2019,REDB
/orange/idtrees-collab/draped/2019_REDB_2_432000_4516000_image.shp,432237.6806927204,4516675.3388161445,13,11.13626415340717,2019,REDB
/orange/idtrees-collab/draped/2019_REDB_2_434000_4519000_image.shp,434230.2866856481,4519069.532684187,4,5.547271536064148,2019,REDB
/orange/idtrees-collab/draped/2019_REDB_2_434000_4514000_image.shp,434777.4540949607,4514290.48347187,0,,2019,REDB
/orange/idtrees-collab/draped/2019_REDB_2_435000_4519000_image.shp,435239.4990915091,4519580.014703504,7,17.098890618974824,2019,REDB
/orange/idtrees-collab/draped/2019_REDB_2_434000_4519000_image.shp,434953.2871834611,4519882.994670938,8,13.716660164797307,2019,REDB
/orange/idtrees-collab/draped/2019_REDB_2_436000_4516000_image.shp,436793.7392585725,4516934.978999097,7,6.232052786040307,2019,REDB
/orange/idtrees-collab/draped/2019_REDB_2_433000_4517000_image.shp,433496.004898649,4517254.132920815,4,5.717643700563908,2019,REDB
/orange/idtrees-collab/draped/2019_REDB_2_433000_4514000_image.shp,433032.93995520147,4514499.193645965,0,,2019,REDB
/orange/idtrees-collab/draped/2019_REDB_2_433000_4518000_image.shp,433214.12508695095,4518701.39577079,26,19.19718037822797,2019,REDB
/orange/idtrees-collab/draped/2019_REDB_2_436000_4517000_image.shp,436791.1038411264,4517554.57828593,5,5.756527847070695,2019,REDB
/orange/idtrees-collab/draped/2019_REDB_2_432000_4514000_image.shp,432142.65193267626,4514533.483761785,1,5.711346464157105,2019,REDB
/orange/idtrees-collab/draped/2019_REDB_2_433000_4515000_image.shp,433806.30550392676,4515125.4658756,1,3.61394641571045,2019,REDB
/orange/idtrees-collab/draped/2019_REDB_2_433000_4515000_image.shp,433509.7437498958,4515144.853387388,0,,2019,REDB
/orange/idtrees-collab/draped/2019_REDB_2_435000_4519000_image.shp,435393.4531441764,4519030.708265881,0,,2019,REDB
/orange/idtrees-collab/draped/2019_REDB_2_433000_4518000_image.shp,433229.08128022746,4518615.248481181,0,,2019,REDB
/orange/idtrees-collab/draped/2019_REDB_2_435000_4515000_image.shp,435405.5238471455,4515290.069617252,0,,2019,REDB
/orange/idtrees-collab/draped/2019_REDB_2_434000_4514000_image.shp,434430.3534800849,4514029.342090844,1,3.386816990613937,2019,REDB
/orange/idtrees-collab/draped/2019_REDB_2_433000_4514000_image.shp,433919.3559426357,4514369.753457604,0,,2019,REDB
/orange/idtrees-collab/draped/2019_REDB_2_433000_4515000_image.shp,433685.7655646257,4515684.679081325,0,,2019,REDB
/orange/idtrees-collab/draped/2019_REDB_2_433000_4518000_image.shp,433788.6935693293,4518293.019579156,0,,2019,REDB
/orange/idtrees-collab/draped/2019_REDB_2_436000_4517000_image.shp,436570.74519008544,4517385.881600258,1,7.761256218004227,2019,REDB
/orange/idtrees-collab/draped/2019_REDB_2_433000_4518000_image.shp,433043.98359157663,4518578.963951797,0,,2019,REDB
/orange/idtrees-collab/draped/2019_REDB_2_432000_4517000_image.shp,432403.7511587685,4517624.204508622,2,5.117616879725457,2019,REDB
/orange/idtrees-collab/draped/2019_REDB_2_433000_4514000_image.shp,433189.6456144805,4514286.493399159,0,,2019,REDB
/orange/idtrees-collab/draped/2019_REDB_2_434000_4517000_image.shp,434979.3735231562,4517656.172298664,2,4.7242483788251874,2019,REDB
/orange/idtrees-collab/draped/2019_REDB_2_433000_4517000_image.shp,433025.4981614865,4517314.771048424,8,7.326270291155577,2019,REDB
/orange/idtrees-collab/draped/2019_REDB_2_433000_4519000_image.shp,433497.4651135327,4519302.000891087,3,11.522674807945888,2019,REDB
/orange/idtrees-collab/draped/2019_REDB_2_432000_4515000_image.shp,432590.47969006083,4515757.761519814,0,,2019,REDB
/orange/idtrees-collab/draped/2019_REDB_2_435000_4518000_image.shp,435832.5646978633,4518015.498248056,0,,2019,REDB
/orange/idtrees-collab/draped/2019_REDB_2_434000_4516000_image.shp,434969.7979857733,4516860.757236793,2,5.658943770194053,2019,REDB
/orange/idtrees-collab/draped/2019_REDB_2_433000_4518000_image.shp,433694.41337252205,4518816.971891024,18,13.482592526070277,2019,REDB
/orange/idtrees-collab/draped/2019_REDB_2_434000_4517000_image.shp,434586.15885546285,4517443.535544299,7,4.771131901989664,2019,REDB
/orange/idtrees-collab/draped/2019_REDB_2_432000_4516000_image.shp,432578.57986316667,4516294.89996558,23,9.441236895074015,2019,REDB
/orange/idtrees-collab/draped/2019_REDB_2_434000_4519000_image.shp,434474.7018887489,4519635.372499292,16,11.300003437960147,2019,REDB
/orange/idtrees-collab/draped/2019_REDB_2_436000_4517000_image.shp,436708.41365636635,4517913.300732483,0,,2019,REDB
/orange/idtrees-collab/draped/2019_REDB_2_436000_4517000_image.shp,436471.4065781688,4517731.858998492,11,8.76355933052193,2019,REDB
/orange/idtrees-collab/draped/2019_REDB_2_433000_4519000_image.shp,433354.64163164084,4519749.437930195,21,14.870592970366701,2019,REDB
/orange/idtrees-collab/draped/2019_REDB_2_435000_4519000_image.shp,435979.4187377268,4519721.257794892,6,11.209816926662128,2019,REDB
/orange/idtrees-collab/draped/2019_REDB_2_432000_4519000_image.shp,432037.6399702067,4519130.620543707,11,9.340570949649814,2019,REDB
