,Unnamed: 0,path,plot_center_x,plot_center_y,tree_density,average_height,year,site,geometry,nlcd
614,614,/orange/idtrees-collab/draped/2018_MLBS_3_538000_4141000_image.shp,538164.7937004289,4141491.5810268167,24,28.709569278558092,2018,MLBS,POINT (538164.7937004289 4141491.581026817),41
615,615,/orange/idtrees-collab/draped/2018_MLBS_3_539000_4141000_image.shp,539437.7321849593,4141456.306068354,28,26.135521730695448,2018,MLBS,POINT (539437.7321849593 4141456.306068354),43
616,616,/orange/idtrees-collab/draped/2018_MLBS_3_541000_4131000_image.shp,541447.5766506855,4131127.658978224,1,11.21596037864685,2018,MLBS,POINT (541447.5766506855 4131127.658978224),81
617,617,/orange/idtrees-collab/draped/2018_MLBS_3_544000_4132000_image.shp,544025.8904067796,4132200.09639331,5,13.04788821411133,2018,MLBS,POINT (544025.8904067796 4132200.09639331),81
618,618,/orange/idtrees-collab/draped/2018_MLBS_3_536000_4137000_image.shp,536035.0022848507,4137834.359123217,26,19.8778803557616,2018,MLBS,POINT (536035.0022848507 4137834.359123217),41
619,619,/orange/idtrees-collab/draped/2018_MLBS_3_544000_4133000_image.shp,544154.8426405046,4133351.777269249,17,12.460681195539589,2018,MLBS,POINT (544154.8426405046 4133351.777269249),41
620,620,/orange/idtrees-collab/draped/2018_MLBS_3_544000_4137000_image.shp,544851.1756665077,4137075.275465888,24,15.226155891021097,2018,MLBS,POINT (544851.1756665077 4137075.275465888),42
621,621,/orange/idtrees-collab/draped/2018_MLBS_3_545000_4142000_image.shp,545457.1979542379,4142695.448225201,22,28.43389677134427,2018,MLBS,POINT (545457.1979542379 4142695.448225201),41
622,622,/orange/idtrees-collab/draped/2018_MLBS_3_544000_4137000_image.shp,544738.1180926248,4137715.6945649213,20,20.450110082626342,2018,MLBS,POINT (544738.1180926248 4137715.694564921),41
623,623,/orange/idtrees-collab/draped/2018_MLBS_3_536000_4140000_image.shp,536185.3187264729,4140566.1173216463,22,7.104019052657213,2018,MLBS,POINT (536185.3187264729 4140566.117321646),43
624,624,/orange/idtrees-collab/draped/2018_MLBS_3_539000_4135000_image.shp,539629.354185248,4135920.236445985,25,23.294540001678467,2018,MLBS,POINT (539629.354185248 4135920.236445985),41
625,625,/orange/idtrees-collab/draped/2018_MLBS_3_543000_4137000_image.shp,543979.7838842752,4137354.7554467916,20,17.834367511749264,2018,MLBS,POINT (543979.7838842752 4137354.755446792),43
626,626,/orange/idtrees-collab/draped/2018_MLBS_3_539000_4141000_image.shp,539588.8264033669,4141577.904443543,17,26.71103663500617,2018,MLBS,POINT (539588.8264033669 4141577.904443543),43
627,627,/orange/idtrees-collab/draped/2018_MLBS_3_546000_4136000_image.shp,546544.1691593667,4136613.1395208905,19,16.144818385776716,2018,MLBS,POINT (546544.1691593667 4136613.139520891),43
628,628,/orange/idtrees-collab/draped/2018_MLBS_3_544000_4140000_image.shp,544227.9278813818,4140778.9273166964,20,18.181490551471708,2018,MLBS,POINT (544227.9278813818 4140778.927316696),43
629,629,/orange/idtrees-collab/draped/2018_MLBS_3_545000_4135000_image.shp,545769.2878682683,4135127.3884586287,19,15.514862076608756,2018,MLBS,POINT (545769.2878682683 4135127.388458629),41
630,630,/orange/idtrees-collab/draped/2018_MLBS_3_540000_4142000_image.shp,540952.180019773,4142635.297758482,3,21.4971633720398,2018,MLBS,POINT (540952.180019773 4142635.297758482),52
631,631,/orange/idtrees-collab/draped/2018_MLBS_3_540000_4142000_image.shp,540470.363139031,4142062.568094048,16,19.713341403007504,2018,MLBS,POINT (540470.363139031 4142062.568094048),41
632,632,/orange/idtrees-collab/draped/2018_MLBS_3_539000_4140000_image.shp,539683.8165858655,4140305.797180114,16,23.63802996873856,2018,MLBS,POINT (539683.8165858655 4140305.797180114),41
633,633,/orange/idtrees-collab/draped/2018_MLBS_3_540000_4136000_image.shp,540773.0713860373,4136671.145883126,19,24.715882236079164,2018,MLBS,POINT (540773.0713860373 4136671.145883126),43
634,634,/orange/idtrees-collab/draped/2018_MLBS_3_539000_4136000_image.shp,539479.9959817075,4136287.51054672,17,24.451101350223322,2018,MLBS,POINT (539479.9959817075 4136287.51054672),41
635,635,/orange/idtrees-collab/draped/2018_MLBS_3_544000_4137000_image.shp,544352.7398390955,4137763.097322648,21,17.864192910421462,2018,MLBS,POINT (544352.7398390955 4137763.097322648),41
636,636,/orange/idtrees-collab/draped/2018_MLBS_3_538000_4137000_image.shp,538334.0494513648,4137331.330280927,25,23.01960872268677,2018,MLBS,POINT (538334.0494513648 4137331.330280927),42
637,637,/orange/idtrees-collab/draped/2018_MLBS_3_546000_4140000_image.shp,546678.3802845107,4140457.119829884,24,14.296154988606773,2018,MLBS,POINT (546678.3802845107 4140457.119829884),52
638,638,/orange/idtrees-collab/draped/2018_MLBS_3_538000_4138000_image.shp,538279.5945423198,4138612.331482872,22,25.79834034659645,2018,MLBS,POINT (538279.5945423198 4138612.331482872),43
639,639,/orange/idtrees-collab/draped/2018_MLBS_3_546000_4134000_image.shp,546708.5825117775,4134914.4096347517,21,34.007529983520506,2018,MLBS,POINT (546708.5825117775 4134914.409634752),41
640,640,/orange/idtrees-collab/draped/2018_MLBS_3_542000_4137000_image.shp,542981.1161735816,4137012.514781116,9,19.1304478793674,2018,MLBS,POINT (542981.1161735816 4137012.514781116),43
641,641,/orange/idtrees-collab/draped/2018_MLBS_3_546000_4137000_image.shp,546975.4228147025,4137071.483757924,24,13.965037539800008,2018,MLBS,POINT (546975.4228147025 4137071.483757924),43
642,642,/orange/idtrees-collab/draped/2018_MLBS_3_541000_4140000_image.shp,541592.7816444485,4140124.288290725,23,18.052463616495547,2018,MLBS,POINT (541592.7816444485 4140124.288290725),41
643,643,/orange/idtrees-collab/draped/2018_MLBS_3_538000_4141000_image.shp,538372.9996300568,4141028.198775491,31,27.315121671615106,2018,MLBS,POINT (538372.9996300568 4141028.198775491),41
644,644,/orange/idtrees-collab/draped/2018_MLBS_3_538000_4142000_image.shp,538641.4276261127,4142292.3200101913,22,20.427682391079987,2018,MLBS,POINT (538641.4276261127 4142292.320010191),43
645,645,/orange/idtrees-collab/draped/2018_MLBS_3_540000_4131000_image.shp,540341.7718210558,4131479.091313609,20,21.93539043617249,2018,MLBS,POINT (540341.7718210558 4131479.091313609),41
646,646,/orange/idtrees-collab/draped/2018_MLBS_3_546000_4131000_image.shp,546286.3460555235,4131492.15280884,17,21.990144210142244,2018,MLBS,POINT (546286.3460555235 4131492.15280884),41
647,647,/orange/idtrees-collab/draped/2018_MLBS_3_539000_4138000_image.shp,539598.2383203186,4138216.9475536575,14,27.41024841989789,2018,MLBS,POINT (539598.2383203186 4138216.947553657),43
648,648,/orange/idtrees-collab/draped/2018_MLBS_3_546000_4133000_image.shp,546870.4293233112,4133771.2657167967,0,,2018,MLBS,POINT (546870.4293233112 4133771.265716797),81
649,649,/orange/idtrees-collab/draped/2018_MLBS_3_539000_4136000_image.shp,539022.9281538054,4136721.393539268,3,19.543516693115233,2018,MLBS,POINT (539022.9281538054 4136721.393539268),41
650,650,/orange/idtrees-collab/draped/2018_MLBS_3_542000_4139000_image.shp,542449.2544428714,4139303.494369074,25,20.99643169097901,2018,MLBS,POINT (542449.2544428714 4139303.494369074),41
651,651,/orange/idtrees-collab/draped/2018_MLBS_3_543000_4138000_image.shp,543576.4881777328,4138411.149938988,26,16.163747339615455,2018,MLBS,POINT (543576.4881777328 4138411.149938988),41
652,652,/orange/idtrees-collab/draped/2018_MLBS_3_538000_4141000_image.shp,538845.4097976851,4141907.0524570164,26,27.95490546226501,2018,MLBS,POINT (538845.4097976851 4141907.052457016),43
653,653,/orange/idtrees-collab/draped/2018_MLBS_3_537000_4137000_image.shp,537536.6323886064,4137267.053221396,21,24.092964902605328,2018,MLBS,POINT (537536.6323886064 4137267.053221396),43
654,654,/orange/idtrees-collab/draped/2018_MLBS_3_541000_4138000_image.shp,541407.6578327746,4138771.5841257726,28,23.888795867647442,2018,MLBS,POINT (541407.6578327746 4138771.584125773),43
655,655,/orange/idtrees-collab/draped/2018_MLBS_3_543000_4139000_image.shp,543530.5267421299,4139964.068331568,24,20.555601524511967,2018,MLBS,POINT (543530.5267421299 4139964.068331568),41
656,656,/orange/idtrees-collab/draped/2018_MLBS_3_545000_4132000_image.shp,545577.3446183237,4132120.522802855,0,,2018,MLBS,POINT (545577.3446183237 4132120.522802855),81
657,657,/orange/idtrees-collab/draped/2018_MLBS_3_539000_4131000_image.shp,539797.8493604256,4131538.089332396,21,29.588514290764213,2018,MLBS,POINT (539797.8493604256 4131538.089332396),41
658,658,/orange/idtrees-collab/draped/2018_MLBS_3_539000_4139000_image.shp,539214.1072281502,4139429.012246108,25,15.872467226791382,2018,MLBS,POINT (539214.1072281502 4139429.012246108),43
659,659,/orange/idtrees-collab/draped/2018_MLBS_3_540000_4131000_image.shp,540013.1726030703,4131686.106383596,16,25.354781287908555,2018,MLBS,POINT (540013.1726030703 4131686.106383596),41
660,660,/orange/idtrees-collab/draped/2018_MLBS_3_536000_4138000_image.shp,536507.0149886967,4138060.1444977764,21,22.94613604772659,2018,MLBS,POINT (536507.0149886967 4138060.144497776),43
661,661,/orange/idtrees-collab/draped/2018_MLBS_3_539000_4134000_image.shp,539162.5532940815,4134137.5226394567,11,25.737023681293827,2018,MLBS,POINT (539162.5532940815 4134137.522639457),41
662,662,/orange/idtrees-collab/draped/2018_MLBS_3_544000_4142000_image.shp,544633.8622047404,4142053.72004029,20,29.32349211740493,2018,MLBS,POINT (544633.8622047404 4142053.72004029),41
663,663,/orange/idtrees-collab/draped/2018_MLBS_3_545000_4141000_image.shp,545382.5437977315,4141691.0279166633,23,23.123767688585364,2018,MLBS,POINT (545382.5437977315 4141691.027916663),41
664,664,/orange/idtrees-collab/draped/2018_MLBS_3_539000_4142000_image.shp,539348.5249573656,4142976.226848088,22,21.658197321458296,2018,MLBS,POINT (539348.5249573656 4142976.226848088),43
665,665,/orange/idtrees-collab/draped/2018_MLBS_3_540000_4139000_image.shp,540244.8636217156,4139075.0042795674,21,24.938465498969673,2018,MLBS,POINT (540244.8636217156 4139075.004279567),41
666,666,/orange/idtrees-collab/draped/2018_MLBS_3_544000_4139000_image.shp,544357.5362164541,4139310.339787425,18,17.384945432345074,2018,MLBS,POINT (544357.5362164541 4139310.339787425),41
667,667,/orange/idtrees-collab/draped/2018_MLBS_3_539000_4132000_image.shp,539848.8799428771,4132311.916958685,19,19.400156859347693,2018,MLBS,POINT (539848.8799428771 4132311.916958685),52
668,668,/orange/idtrees-collab/draped/2018_MLBS_3_540000_4131000_image.shp,540724.6372776227,4131513.765711467,6,15.823410174051919,2018,MLBS,POINT (540724.6372776227 4131513.765711467),41
669,669,/orange/idtrees-collab/draped/2018_MLBS_3_538000_4142000_image.shp,538597.5765665497,4142805.478800687,26,18.652608176011306,2018,MLBS,POINT (538597.5765665497 4142805.478800687),41
670,670,/orange/idtrees-collab/draped/2018_MLBS_3_541000_4132000_image.shp,541718.2525749201,4132002.236157789,3,26.790790087382003,2018,MLBS,POINT (541718.2525749201 4132002.236157789),41
671,671,/orange/idtrees-collab/draped/2018_MLBS_3_536000_4131000_image.shp,536792.2080617265,4131795.0161297163,18,22.21151181115045,2018,MLBS,POINT (536792.2080617265 4131795.016129716),41
672,672,/orange/idtrees-collab/draped/2018_MLBS_3_541000_4131000_image.shp,541802.2644835415,4131452.360332725,16,12.113561225831509,2018,MLBS,POINT (541802.2644835415 4131452.360332725),81
673,673,/orange/idtrees-collab/draped/2018_MLBS_3_544000_4139000_image.shp,544268.9549311793,4139024.226453405,10,14.941340076446533,2018,MLBS,POINT (544268.9549311793 4139024.226453405),41
674,674,/orange/idtrees-collab/draped/2018_MLBS_3_538000_4141000_image.shp,538041.0759318923,4141380.331959003,25,15.49536441001892,2018,MLBS,POINT (538041.0759318923 4141380.331959003),43
675,675,/orange/idtrees-collab/draped/2018_MLBS_3_540000_4133000_image.shp,540460.8494022044,4133262.765141802,23,17.039737246554832,2018,MLBS,POINT (540460.8494022044 4133262.765141802),41
676,676,/orange/idtrees-collab/draped/2018_MLBS_3_545000_4142000_image.shp,545038.7792769177,4142439.1445241314,22,25.845458442514595,2018,MLBS,POINT (545038.7792769177 4142439.144524131),41
677,677,/orange/idtrees-collab/draped/2018_MLBS_3_545000_4136000_image.shp,545023.4887925789,4136888.0425797887,23,18.584790040721067,2018,MLBS,POINT (545023.4887925789 4136888.042579789),43
678,678,/orange/idtrees-collab/draped/2018_MLBS_3_539000_4142000_image.shp,539056.3597750008,4142559.9531014287,22,11.896155845035207,2018,MLBS,POINT (539056.3597750008 4142559.953101429),43
679,679,/orange/idtrees-collab/draped/2018_MLBS_3_542000_4133000_image.shp,542539.3168247557,4133778.386433226,18,27.636445495817398,2018,MLBS,POINT (542539.3168247557 4133778.386433226),41
680,680,/orange/idtrees-collab/draped/2018_MLBS_3_545000_4139000_image.shp,545654.3011931045,4139277.652026244,26,20.912430078066308,2018,MLBS,POINT (545654.3011931045 4139277.652026244),41
681,681,/orange/idtrees-collab/draped/2018_MLBS_3_536000_4134000_image.shp,536218.6440345371,4134168.086953238,21,20.303541581744238,2018,MLBS,POINT (536218.6440345371 4134168.086953238),41
682,682,/orange/idtrees-collab/draped/2018_MLBS_3_545000_4132000_image.shp,545418.5572995658,4132138.771951138,1,3.030600023269653,2018,MLBS,POINT (545418.5572995658 4132138.771951138),81
683,683,/orange/idtrees-collab/draped/2018_MLBS_3_540000_4140000_image.shp,540426.5451155795,4140212.114175052,20,17.280903834342958,2018,MLBS,POINT (540426.5451155795 4140212.114175052),41
684,684,/orange/idtrees-collab/draped/2018_MLBS_3_537000_4140000_image.shp,537375.7998202259,4140032.8795148255,23,25.157986183166514,2018,MLBS,POINT (537375.7998202259 4140032.879514826),41
685,685,/orange/idtrees-collab/draped/2018_MLBS_3_537000_4140000_image.shp,537765.6976735597,4140105.9887540718,19,25.47195672587345,2018,MLBS,POINT (537765.6976735597 4140105.988754072),41
686,686,/orange/idtrees-collab/draped/2018_MLBS_3_543000_4135000_image.shp,543708.7354355118,4135259.380701736,24,12.565261250535649,2018,MLBS,POINT (543708.7354355118 4135259.380701736),52
687,687,/orange/idtrees-collab/draped/2018_MLBS_3_545000_4139000_image.shp,545741.4392458899,4139337.974500025,30,16.782945939381918,2018,MLBS,POINT (545741.4392458899 4139337.974500025),43
688,688,/orange/idtrees-collab/draped/2018_MLBS_3_546000_4134000_image.shp,546108.9010948042,4134891.528497362,21,30.268105733962283,2018,MLBS,POINT (546108.9010948042 4134891.528497362),41
689,689,/orange/idtrees-collab/draped/2018_MLBS_3_541000_4138000_image.shp,541070.8664605381,4138654.26498416,23,25.45908228583957,2018,MLBS,POINT (541070.8664605381 4138654.26498416),43
690,690,/orange/idtrees-collab/draped/2018_MLBS_3_544000_4141000_image.shp,544879.3377965265,4141766.162728414,21,26.43009615216937,2018,MLBS,POINT (544879.3377965265 4141766.162728414),41
691,691,/orange/idtrees-collab/draped/2018_MLBS_3_545000_4141000_image.shp,545580.7335226681,4141647.038574911,20,20.04931500530243,2018,MLBS,POINT (545580.7335226681 4141647.038574911),41
692,692,/orange/idtrees-collab/draped/2018_MLBS_3_545000_4131000_image.shp,545793.0947453902,4131849.425892994,0,,2018,MLBS,POINT (545793.0947453902 4131849.425892994),81
693,693,/orange/idtrees-collab/draped/2018_MLBS_3_536000_4138000_image.shp,536577.7533471818,4138069.415459331,26,18.50580119976631,2018,MLBS,POINT (536577.7533471818 4138069.415459331),43
694,694,/orange/idtrees-collab/draped/2018_MLBS_3_538000_4131000_image.shp,538053.1486667566,4131467.033592135,22,11.377210984880273,2018,MLBS,POINT (538053.1486667566 4131467.033592135),81
695,695,/orange/idtrees-collab/draped/2018_MLBS_3_543000_4139000_image.shp,543436.5625900548,4139948.970342623,31,20.37896250386392,2018,MLBS,POINT (543436.5625900548 4139948.970342623),43
696,696,/orange/idtrees-collab/draped/2018_MLBS_3_540000_4136000_image.shp,540867.6465583802,4136742.1284104036,25,18.81212032814026,2018,MLBS,POINT (540867.6465583802 4136742.128410404),43
697,697,/orange/idtrees-collab/draped/2018_MLBS_3_542000_4139000_image.shp,542005.3630403674,4139277.344022008,26,13.269517728365386,2018,MLBS,POINT (542005.3630403674 4139277.344022008),41
698,698,/orange/idtrees-collab/draped/2018_MLBS_3_539000_4133000_image.shp,539481.2568075954,4133062.994508176,20,27.59897537326812,2018,MLBS,POINT (539481.2568075954 4133062.994508176),41
699,699,/orange/idtrees-collab/draped/2018_MLBS_3_536000_4131000_image.shp,536921.5761424728,4131872.3868093896,20,23.503468925476078,2018,MLBS,POINT (536921.5761424728 4131872.38680939),41
700,700,/orange/idtrees-collab/draped/2018_MLBS_3_538000_4131000_image.shp,538789.801922218,4131974.560809,19,24.99862094678377,2018,MLBS,POINT (538789.8019222179 4131974.560809),41
701,701,/orange/idtrees-collab/draped/2018_MLBS_3_542000_4138000_image.shp,542579.8736106913,4138999.61556544,22,21.362503270886165,2018,MLBS,POINT (542579.8736106913 4138999.61556544),43
702,702,/orange/idtrees-collab/draped/2018_MLBS_3_540000_4140000_image.shp,540776.657463584,4140755.135763709,17,26.480359478557812,2018,MLBS,POINT (540776.657463584 4140755.135763709),41
703,703,/orange/idtrees-collab/draped/2018_MLBS_3_538000_4140000_image.shp,538081.5078380385,4140815.4909114083,25,22.284514852905275,2018,MLBS,POINT (538081.5078380385 4140815.490911408),41
704,704,/orange/idtrees-collab/draped/2018_MLBS_3_539000_4131000_image.shp,539666.1024522452,4131744.3032125486,19,23.225329369996718,2018,MLBS,POINT (539666.1024522452 4131744.303212549),41
705,705,/orange/idtrees-collab/draped/2018_MLBS_3_542000_4131000_image.shp,542664.0354875667,4131270.6225721724,18,29.449642965528692,2018,MLBS,POINT (542664.0354875667 4131270.622572172),43
706,706,/orange/idtrees-collab/draped/2018_MLBS_3_539000_4137000_image.shp,539347.129006021,4137273.1985967485,24,23.900092821121216,2018,MLBS,POINT (539347.129006021 4137273.198596749),43
707,707,/orange/idtrees-collab/draped/2018_MLBS_3_540000_4136000_image.shp,540320.0397929809,4136858.0232444494,20,24.51286858940125,2018,MLBS,POINT (540320.0397929809 4136858.023244449),43
708,708,/orange/idtrees-collab/draped/2018_MLBS_3_545000_4131000_image.shp,545312.3495875703,4131668.0952928937,0,,2018,MLBS,POINT (545312.3495875703 4131668.095292894),81
709,709,/orange/idtrees-collab/draped/2018_MLBS_3_543000_4142000_image.shp,543500.6879435743,4142208.257142277,4,22.86557280123234,2018,MLBS,POINT (543500.6879435743 4142208.257142277),71
710,710,/orange/idtrees-collab/draped/2018_MLBS_3_539000_4135000_image.shp,539705.5536719837,4135369.9739689725,22,17.8878738303618,2018,MLBS,POINT (539705.5536719837 4135369.973968972),41
711,711,/orange/idtrees-collab/draped/2018_MLBS_3_545000_4140000_image.shp,545651.1661571861,4140569.463366814,23,16.62990491328032,2018,MLBS,POINT (545651.1661571861 4140569.463366814),43
712,712,/orange/idtrees-collab/draped/2018_MLBS_3_542000_4133000_image.shp,542779.376804283,4133026.917080165,19,28.45196134868421,2018,MLBS,POINT (542779.376804283 4133026.917080165),41
713,713,/orange/idtrees-collab/draped/2018_MLBS_3_539000_4140000_image.shp,539259.1108364979,4140161.823197322,17,30.431681699191827,2018,MLBS,POINT (539259.1108364979 4140161.823197322),41
714,714,/orange/idtrees-collab/draped/2018_MLBS_3_538000_4142000_image.shp,538505.4508131,4142308.290479143,9,19.92013138241238,2018,MLBS,POINT (538505.4508131 4142308.290479143),52
715,715,/orange/idtrees-collab/draped/2018_MLBS_3_536000_4139000_image.shp,536864.7176777889,4139607.665342825,21,31.68528139840989,2018,MLBS,POINT (536864.7176777889 4139607.665342825),43
716,716,/orange/idtrees-collab/draped/2018_MLBS_3_538000_4137000_image.shp,538380.0650151189,4137113.426860928,24,28.92640377759933,2018,MLBS,POINT (538380.0650151189 4137113.426860928),21
717,717,/orange/idtrees-collab/draped/2018_MLBS_3_546000_4138000_image.shp,546045.4412433936,4138553.1501405775,20,20.92553702163696,2018,MLBS,POINT (546045.4412433936 4138553.150140577),52
718,718,/orange/idtrees-collab/draped/2018_MLBS_3_537000_4137000_image.shp,537078.2890681998,4137831.3801777717,27,22.99585636138916,2018,MLBS,POINT (537078.2890681998 4137831.380177772),42
719,719,/orange/idtrees-collab/draped/2018_MLBS_3_543000_4135000_image.shp,543358.916084692,4135751.102625061,29,17.053945482517108,2018,MLBS,POINT (543358.916084692 4135751.102625061),41
720,720,/orange/idtrees-collab/draped/2018_MLBS_3_543000_4132000_image.shp,543451.4591548541,4132827.142945657,14,17.385514930997573,2018,MLBS,POINT (543451.4591548541 4132827.142945657),81
721,721,/orange/idtrees-collab/draped/2018_MLBS_3_541000_4138000_image.shp,541182.2232458297,4138829.134507628,27,23.450042958436192,2018,MLBS,POINT (541182.2232458297 4138829.134507628),43
722,722,/orange/idtrees-collab/draped/2018_MLBS_3_539000_4137000_image.shp,539804.7822323174,4137143.2872276283,17,22.074024727765245,2018,MLBS,POINT (539804.7822323174 4137143.287227628),41
723,723,/orange/idtrees-collab/draped/2018_MLBS_3_540000_4142000_image.shp,540572.917312304,4142667.8321869033,23,24.70079810930335,2018,MLBS,POINT (540572.917312304 4142667.832186903),41
724,724,/orange/idtrees-collab/draped/2018_MLBS_3_546000_4141000_image.shp,546014.6415555703,4141134.6801873273,22,19.39110043525696,2018,MLBS,POINT (546014.6415555703 4141134.680187327),41
725,725,/orange/idtrees-collab/draped/2018_MLBS_3_546000_4132000_image.shp,546753.8788537058,4132933.4019271936,2,4.734919900894164,2018,MLBS,POINT (546753.8788537058 4132933.401927194),81
726,726,/orange/idtrees-collab/draped/2018_MLBS_3_540000_4133000_image.shp,540812.0288817774,4133977.498326725,20,13.896053608894348,2018,MLBS,POINT (540812.0288817774 4133977.498326725),41
727,727,/orange/idtrees-collab/draped/2018_MLBS_3_536000_4133000_image.shp,536107.3749237779,4133627.191714625,23,18.552350863995766,2018,MLBS,POINT (536107.3749237779 4133627.191714625),41
728,728,/orange/idtrees-collab/draped/2018_MLBS_3_544000_4141000_image.shp,544884.7057265543,4141985.6190612544,26,30.231533795870266,2018,MLBS,POINT (544884.7057265543 4141985.619061254),41
729,729,/orange/idtrees-collab/draped/2018_MLBS_3_545000_4142000_image.shp,545636.2829417232,4142355.543285026,21,19.586956573667983,2018,MLBS,POINT (545636.2829417232 4142355.543285026),41
730,730,/orange/idtrees-collab/draped/2018_MLBS_3_537000_4134000_image.shp,537306.6439747767,4134126.0833523767,21,15.889911903653829,2018,MLBS,POINT (537306.6439747767 4134126.083352377),41
731,731,/orange/idtrees-collab/draped/2018_MLBS_3_536000_4133000_image.shp,536164.4769139283,4133323.0181992427,0,,2018,MLBS,POINT (536164.4769139283 4133323.018199243),81
732,732,/orange/idtrees-collab/draped/2018_MLBS_3_539000_4131000_image.shp,539324.7409877568,4131962.018227985,25,16.282274374771116,2018,MLBS,POINT (539324.7409877568 4131962.018227985),41
733,733,/orange/idtrees-collab/draped/2018_MLBS_3_544000_4141000_image.shp,544215.4247101586,4141274.068885858,20,14.618260995388033,2018,MLBS,POINT (544215.4247101586 4141274.068885858),41
734,734,/orange/idtrees-collab/draped/2018_MLBS_3_545000_4137000_image.shp,545571.5145592745,4137171.07537212,23,17.225097020605336,2018,MLBS,POINT (545571.5145592745 4137171.07537212),52
735,735,/orange/idtrees-collab/draped/2018_MLBS_3_540000_4141000_image.shp,540893.9893744115,4141287.6398532605,25,20.382150304412843,2018,MLBS,POINT (540893.9893744115 4141287.63985326),41
736,736,/orange/idtrees-collab/draped/2018_MLBS_3_542000_4140000_image.shp,542578.899341863,4140731.1647735187,25,14.780553632354732,2018,MLBS,POINT (542578.899341863 4140731.164773519),41
737,737,/orange/idtrees-collab/draped/2018_MLBS_3_544000_4140000_image.shp,544842.4084053979,4140769.713834889,24,15.441609572569527,2018,MLBS,POINT (544842.4084053979 4140769.713834889),52
738,738,/orange/idtrees-collab/draped/2018_MLBS_3_538000_4132000_image.shp,538678.8152385476,4132711.162632274,23,24.216783473802646,2018,MLBS,POINT (538678.8152385476 4132711.162632274),41
739,739,/orange/idtrees-collab/draped/2018_MLBS_3_540000_4140000_image.shp,540156.4315524661,4140581.1849058033,18,31.186433391571043,2018,MLBS,POINT (540156.4315524661 4140581.184905803),41
740,740,/orange/idtrees-collab/draped/2018_MLBS_3_541000_4131000_image.shp,541594.8772695268,4131600.5197791145,29,20.683650612337832,2018,MLBS,POINT (541594.8772695268 4131600.519779115),41
741,741,/orange/idtrees-collab/draped/2018_MLBS_3_546000_4138000_image.shp,546783.478542028,4138952.084091207,19,23.04628746283682,2018,MLBS,POINT (546783.478542028 4138952.084091207),41
742,742,/orange/idtrees-collab/draped/2018_MLBS_3_543000_4138000_image.shp,543285.0173769963,4138275.0077164993,16,20.210757278203964,2018,MLBS,POINT (543285.0173769963 4138275.007716499),41
743,743,/orange/idtrees-collab/draped/2018_MLBS_3_540000_4133000_image.shp,540300.4217730005,4133078.7773910617,23,16.26529464182646,2018,MLBS,POINT (540300.4217730005 4133078.777391062),41
744,744,/orange/idtrees-collab/draped/2018_MLBS_3_538000_4140000_image.shp,538999.8190925686,4140267.319727602,6,14.60185006936391,2018,MLBS,POINT (538999.8190925686 4140267.319727602),43
745,745,/orange/idtrees-collab/draped/2018_MLBS_3_543000_4133000_image.shp,543566.316624998,4133254.2085912637,15,29.240054756164554,2018,MLBS,POINT (543566.316624998 4133254.208591264),41
746,746,/orange/idtrees-collab/draped/2018_MLBS_3_541000_4138000_image.shp,541294.9537948448,4138033.535852592,26,19.160265253507173,2018,MLBS,POINT (541294.9537948448 4138033.535852592),43
747,747,/orange/idtrees-collab/draped/2018_MLBS_3_546000_4136000_image.shp,546345.374384537,4136908.4960287926,24,17.283487417300538,2018,MLBS,POINT (546345.374384537 4136908.496028793),41
748,748,/orange/idtrees-collab/draped/2018_MLBS_3_540000_4136000_image.shp,540152.2664986651,4136078.6424526563,22,21.725188622041177,2018,MLBS,POINT (540152.2664986651 4136078.642452656),41
749,749,/orange/idtrees-collab/draped/2018_MLBS_3_538000_4132000_image.shp,538614.0846704496,4132160.921889197,18,22.52712846332126,2018,MLBS,POINT (538614.0846704496 4132160.921889197),41
750,750,/orange/idtrees-collab/draped/2018_MLBS_3_540000_4138000_image.shp,540544.2126545869,4138198.906447304,22,25.31618736873973,2018,MLBS,POINT (540544.2126545869 4138198.906447304),43
751,751,/orange/idtrees-collab/draped/2018_MLBS_3_537000_4140000_image.shp,537974.1709087506,4140291.874916312,28,21.448304683140346,2018,MLBS,POINT (537974.1709087506 4140291.874916312),41
752,752,/orange/idtrees-collab/draped/2018_MLBS_3_540000_4136000_image.shp,540499.3867873866,4136677.651625315,21,26.256380607060017,2018,MLBS,POINT (540499.3867873866 4136677.651625315),43
753,753,/orange/idtrees-collab/draped/2018_MLBS_3_541000_4142000_image.shp,541176.6475641305,4142477.788644592,1,17.71454906463623,2018,MLBS,POINT (541176.6475641305 4142477.788644592),71
754,754,/orange/idtrees-collab/draped/2018_MLBS_3_540000_4133000_image.shp,540282.2260231164,4133436.4952664254,13,27.33381553063026,2018,MLBS,POINT (540282.2260231164 4133436.495266425),41
755,755,/orange/idtrees-collab/draped/2018_MLBS_3_541000_4142000_image.shp,541824.0934035382,4142618.059421512,20,23.24989193534851,2018,MLBS,POINT (541824.0934035382 4142618.059421512),41
756,756,/orange/idtrees-collab/draped/2018_MLBS_3_545000_4135000_image.shp,545143.0573142981,4135159.5246587517,23,17.572096905086354,2018,MLBS,POINT (545143.0573142981 4135159.524658752),43
